version,candidates,scan_points,h2d_ms,kernel_ms,d2h_ms,total_ms,best_score
gpu_cuda,961,1081,1.895651,6.615456,0.179899,9.078928,0.881921
gpu_cuda,961,1081,1.563146,6.667593,0.209899,8.886946,0.948105
gpu_cuda,961,1081,1.977007,6.696916,0.161929,9.357838,0.991076
gpu_cuda,961,1081,1.525542,6.755302,0.183388,9.030646,0.978466
gpu_cuda,961,1081,2.311491,6.869106,0.245785,9.991649,0.864958
gpu_cuda,961,1081,2.134144,6.724573,0.189586,9.529872,0.824513
gpu_cuda,961,1081,2.011069,6.766344,0.236878,9.582685,0.778107
gpu_cuda,961,1081,2.076591,7.220413,0.535789,10.652387,0.775226
gpu_cuda,961,1081,1.979455,6.841970,0.223701,9.487423,0.774015
gpu_cuda,961,1081,2.102165,6.889679,0.325421,10.119151,0.768664
gpu_cuda,961,1081,2.187739,6.794990,0.321619,9.903470,0.769763
gpu_cuda,4,1081,1.366060,0.978868,0.135106,2.706392,0.950482
gpu_cuda,4,1081,1.392883,0.979336,0.137190,2.739413,0.822416
gpu_cuda,4,1081,1.399916,0.919804,0.135679,2.698059,0.747503
gpu_cuda,4,1081,1.385592,0.906992,0.119898,2.630818,0.749542
gpu_cuda,4,1081,1.459187,0.919544,0.121460,2.719569,0.775361
gpu_cuda,4,1081,1.401530,0.924076,0.126773,2.666183,0.712975
gpu_cuda,4,1081,1.376686,0.911731,0.166044,2.678006,0.974747
gpu_cuda,4,1081,1.331945,0.912669,0.126200,2.578994,0.931922
gpu_cuda,4,1081,1.381633,0.910117,0.134012,2.659828,0.835537
gpu_cuda,4,1081,1.406009,0.914908,0.138544,2.687381,0.822303
gpu_cuda,4,1081,1.375852,0.930273,0.146565,2.682277,0.771834
gpu_cuda,4,1081,1.434395,0.928242,0.134377,2.709881,0.826646
gpu_cuda,4,1081,1.368352,1.011681,0.129741,2.741236,0.851608
gpu_cuda,4,1081,1.345175,0.898085,0.113074,2.588473,0.771069
gpu_cuda,4,1081,1.298612,0.894700,0.103752,2.506129,0.850382
gpu_cuda,4,1081,1.326893,0.899388,0.138023,2.578317,0.844432
gpu_cuda,4,1081,1.359446,0.901888,0.130679,2.645297,0.788123
gpu_cuda,4,1081,1.354393,0.909179,0.121616,2.602849,0.763752
gpu_cuda,961,1081,1.591584,6.462330,0.145471,8.445377,0.817388
gpu_cuda,961,1081,1.413405,6.525299,0.170263,8.348813,0.840863
gpu_cuda,961,1081,1.452312,6.547435,0.164534,8.400273,0.815871
gpu_cuda,961,1081,1.507105,6.562903,0.152502,8.440847,0.818701
gpu_cuda,961,1081,1.575230,6.588008,0.269796,8.683715,0.886351
gpu_cuda,961,1081,1.557365,6.640509,0.251513,8.687203,0.948849
gpu_cuda,961,1081,1.434291,6.639988,0.160992,8.481784,0.991820
gpu_cuda,961,1081,1.711691,6.671603,0.157659,8.806268,0.978078
gpu_cuda,961,1081,1.434812,6.677437,0.180575,8.543452,0.868499
gpu_cuda,961,1081,1.594553,6.710562,0.177919,8.763871,0.830252
gpu_cuda,961,1081,1.641585,6.683895,0.184898,8.782674,0.775698
gpu_cuda,961,1081,1.588095,6.741500,0.176097,8.784601,0.774483
gpu_cuda,961,1081,1.852422,6.865824,0.251149,9.265805,0.779188
gpu_cuda,961,1081,1.645596,7.197079,0.388183,9.738260,0.767920
gpu_cuda,961,1081,1.658617,7.155047,0.524018,9.925242,0.769585
gpu_cuda,4,1081,1.887474,0.944284,0.132658,3.215045,0.951791
gpu_cuda,4,1081,1.400957,0.918086,0.128439,2.662276,0.826279
gpu_cuda,4,1081,1.437572,0.980274,0.148700,2.804674,0.746194
gpu_cuda,4,1081,1.390124,0.978243,0.129689,2.710923,0.751207
gpu_cuda,4,1081,1.361633,0.924128,0.139741,2.640506,0.776104
gpu_cuda,4,1081,1.404602,0.916366,0.140210,2.674152,0.711277
gpu_cuda,4,1081,1.376217,0.923971,0.138023,2.656339,0.976590
gpu_cuda,4,1081,1.380227,0.921836,0.121877,2.632068,0.942058
gpu_cuda,4,1081,1.397832,0.909857,0.117866,2.649100,0.844153
gpu_cuda,4,1081,1.365175,0.906627,0.119429,2.612432,0.822093
gpu_cuda,4,1081,1.374029,0.903345,0.118022,2.645610,0.772658
gpu_cuda,4,1081,1.437833,0.930534,0.128908,2.714726,0.832029
gpu_cuda,4,1081,1.454968,0.911835,0.119064,2.724465,0.861566
gpu_cuda,4,1081,1.430436,0.914961,0.142606,2.716601,0.781738
gpu_cuda,4,1081,1.396530,0.913450,0.126721,2.645766,0.857786
gpu_cuda,4,1081,1.440124,0.915742,0.118127,2.697589,0.851093
gpu_cuda,4,1081,1.374498,0.911211,0.124116,2.630766,0.795527
gpu_cuda,961,1081,1.872266,6.259618,0.388079,8.974083,0.824259
gpu_cuda,961,1081,1.587158,6.176648,0.154429,8.168811,0.842528
gpu_cuda,961,1081,1.467937,6.082897,0.138752,7.910578,0.814950
gpu_cuda,961,1081,1.433978,6.244566,0.355421,9.049032,0.818701
