version,candidates,scan_points,width,height,best_score,time_ms
baseline,4,1081,467,314,0.826856,0.202346
baseline,4,1081,467,314,0.794007,0.221982
baseline,4,1081,467,314,0.715746,0.214898
baseline,4,1081,467,314,0.739740,0.239535
baseline,4,1081,467,314,0.745287,0.207607
baseline,4,1081,467,314,0.977900,0.240524
baseline,4,1081,467,314,0.940781,0.213597
baseline,4,1081,467,314,0.842132,0.227034
baseline,4,1081,467,314,0.855312,0.198180
baseline,4,1081,467,314,0.796028,0.194586
baseline,4,1081,467,314,0.724210,0.194638
baseline,4,1081,467,314,0.801509,0.237452
baseline,4,1081,467,314,0.776714,0.199743
baseline,4,1081,467,314,0.823014,0.231982
baseline,4,1081,467,314,0.676291,0.198597
baseline,4,1081,467,314,0.720941,0.244170
baseline,4,1081,467,314,0.712761,0.202711
baseline,4,1081,467,314,0.681899,0.229638
baseline,4,1081,467,314,0.804168,0.200523
baseline,4,1081,467,314,0.771914,0.227034
baseline,4,1081,467,314,0.614036,0.217815
baseline,4,1081,467,314,0.782732,0.201201
baseline,4,1081,467,314,0.756718,0.207763
baseline,4,1081,467,314,0.507163,0.228284
baseline,4,1081,467,314,0.716363,0.203961
baseline,4,1081,467,314,0.645800,0.226409
baseline,256,1081,467,314,0.853407,11.237077
baseline,256,1081,467,314,0.841429,11.568071
baseline,256,1081,467,314,0.801371,11.367652
baseline,256,1081,467,314,0.819038,11.458226
baseline,256,1081,467,314,0.873436,11.301557
baseline,256,1081,467,314,0.943143,11.453694
baseline,256,1081,467,314,1.000000,11.277911
baseline,256,1081,467,314,1.000000,11.333120
baseline,256,1081,467,314,1.000000,11.471143
baseline,256,1081,467,314,0.991885,11.432809
baseline,256,1081,467,314,0.927057,12.510949
baseline,256,1081,467,314,0.877960,11.494008
baseline,256,1081,467,314,0.841650,11.388225
baseline,256,1081,467,314,0.801288,11.263483
baseline,256,1081,467,314,0.802420,11.381349
baseline,4,1081,467,314,0.825546,0.189221
baseline,4,1081,467,314,0.791210,0.188335
baseline,4,1081,467,314,0.715035,0.185106
baseline,4,1081,467,314,0.738253,0.209690
baseline,4,1081,467,314,0.746952,0.217451
baseline,4,1081,467,314,0.654430,0.198024
baseline,4,1081,467,314,0.725639,0.229273
baseline,4,1081,467,314,0.948073,0.202607
baseline,4,1081,467,314,0.821139,0.245472
baseline,4,1081,467,314,0.746727,0.199222
baseline,4,1081,467,314,0.748864,0.196982
baseline,4,1081,467,314,0.777486,0.216305
baseline,4,1081,467,314,0.658780,0.199586
baseline,4,1081,467,314,0.977512,0.198909
baseline,4,1081,467,314,0.938906,0.226357
baseline,4,1081,467,314,0.845107,0.223961
baseline,4,1081,467,314,0.863072,0.238389
baseline,4,1081,467,314,0.805275,0.196669
baseline,4,1081,467,314,0.721235,0.226149
baseline,4,1081,467,314,0.808492,0.198857
baseline,4,1081,467,314,0.777748,0.218857
baseline,4,1081,467,314,0.820638,0.201617
baseline,4,1081,467,314,0.677956,0.220733
baseline,4,1081,467,314,0.721119,0.217034
baseline,4,1081,467,314,0.713149,0.225420
baseline,4,1081,467,314,0.682999,0.241878
baseline,4,1081,467,314,0.771914,0.236774
baseline,4,1081,467,314,0.801582,0.210264
baseline,4,1081,467,314,0.613858,0.240732
baseline,4,1081,467,314,0.760226,0.208076
baseline,4,1081,467,314,0.782910,0.227034
baseline,4,1081,467,314,0.508407,0.207451
baseline,4,1081,467,314,0.713033,0.234639
baseline,256,1081,467,314,0.853407,11.350099
baseline,256,1081,467,314,0.839941,12.407197
baseline,256,1081,467,314,0.802681,11.472497
baseline,256,1081,467,314,0.822158,11.324579
baseline,256,1081,467,314,0.873436,11.516143
baseline,256,1081,467,314,0.941866,11.461091
baseline,256,1081,467,314,1.000000,11.330932
baseline,256,1081,467,314,1.000000,11.490101
baseline,256,1081,467,314,1.000000,11.282964
baseline,256,1081,467,314,0.992063,11.317547
baseline,256,1081,467,314,0.927057,11.470831
baseline,256,1081,467,314,0.879447,11.274057
baseline,256,1081,467,314,0.841650,11.486403
baseline,256,1081,467,314,0.802032,11.317495
baseline,256,1081,467,314,0.803341,11.417600
baseline,4,1081,467,314,0.729535,0.190107
baseline,4,1081,467,314,0.675330,0.189637
baseline,4,1081,467,314,0.512303,0.184325
baseline,4,1081,467,314,0.473454,0.357661
baseline,4,1081,467,314,0.628441,0.206201
baseline,4,1081,467,314,0.524166,0.201097
baseline,4,1081,467,314,0.521953,0.223805
baseline,4,1081,467,314,0.556627,0.195055
baseline,4,1081,467,314,0.446181,0.207972
baseline,4,1081,467,314,0.473389,0.199430
baseline,4,1081,467,314,0.824625,0.236149
baseline,4,1081,467,314,0.792520,0.198128
baseline,4,1081,467,314,0.710638,0.222607
baseline,4,1081,467,314,0.733790,0.198388
baseline,4,1081,467,314,0.745642,0.239639
baseline,4,1081,467,314,0.652555,0.214534
baseline,4,1081,467,314,0.978078,0.231253
baseline,4,1081,467,314,0.941492,0.200992
baseline,4,1081,467,314,0.846206,0.220888
baseline,4,1081,467,314,0.854390,0.221513
baseline,4,1081,467,314,0.799568,0.227034
baseline,4,1081,467,314,0.953812,0.212034
baseline,4,1081,467,314,0.821850,0.225263
baseline,4,1081,467,314,0.773445,0.197451
baseline,4,1081,467,314,0.724743,0.223389
baseline,4,1081,467,314,0.801154,0.218962
baseline,4,1081,467,314,0.774693,0.238857
baseline,4,1081,467,314,0.822481,0.211982
baseline,4,1081,467,314,0.677212,0.215732
baseline,4,1081,467,314,0.722461,0.200940
baseline,4,1081,467,314,0.714313,0.234795
baseline,4,1081,467,314,0.685973,0.206097
baseline,4,1081,467,314,0.803813,0.237972
baseline,4,1081,467,314,0.772270,0.200836
baseline,4,1081,467,314,0.614747,0.228545
baseline,4,1081,467,314,0.757817,0.210784
baseline,4,1081,467,314,0.782732,0.228701
baseline,4,1081,467,314,0.504689,0.204065
baseline,4,1081,467,314,0.717672,0.234690
baseline,256,1081,467,314,0.852664,11.360048
baseline,256,1081,467,314,0.842528,11.501456
baseline,256,1081,467,314,0.800838,11.391297
baseline,256,1081,467,314,0.819572,11.450204
baseline,256,1081,467,314,0.872159,11.246036
baseline,256,1081,467,314,0.941478,11.332182
baseline,256,1081,467,314,1.000000,11.443903
baseline,256,1081,467,314,1.000000,11.280828
baseline,256,1081,467,314,1.000000,11.447392
baseline,256,1081,467,314,0.991885,11.331401
baseline,256,1081,467,314,0.927057,11.457028
baseline,256,1081,467,314,0.878703,11.280359
baseline,256,1081,467,314,0.842394,11.408642
baseline,256,1081,467,314,0.802775,11.430465
baseline,256,1081,467,314,0.800577,11.410934
baseline,4,1081,467,314,0.728080,0.189013
baseline,4,1081,467,314,0.678870,0.188232
baseline,4,1081,467,314,0.518253,0.184221
baseline,4,1081,467,314,0.483735,0.198700
baseline,4,1081,467,314,0.621813,0.229951
baseline,4,1081,467,314,0.518848,0.210367
baseline,4,1081,467,314,0.515325,0.229221
baseline,4,1081,467,314,0.571370,0.198336
baseline,4,1081,467,314,0.459614,0.222190
baseline,4,1081,467,314,0.470091,0.199794
baseline,4,1081,467,314,0.827212,0.231201
baseline,4,1081,467,314,0.792520,0.206200
baseline,4,1081,467,314,0.715423,0.232399
baseline,4,1081,467,314,0.734179,0.202450
baseline,4,1081,467,314,0.744721,0.222347
baseline,4,1081,467,314,0.649225,0.196513
baseline,4,1081,467,314,0.655403,0.263285
baseline,4,1081,467,314,0.950837,0.211826
baseline,4,1081,467,314,0.821672,0.227139
baseline,4,1081,467,314,0.748037,0.200628
baseline,4,1081,467,314,0.745646,0.195628
baseline,4,1081,467,314,0.773623,0.211357
baseline,4,1081,467,314,0.653462,0.222347
baseline,4,1081,467,314,0.720524,0.200576
baseline,4,1081,467,314,0.976768,0.227971
baseline,4,1081,467,314,0.936319,0.201357
baseline,4,1081,467,314,0.849391,0.220680
baseline,4,1081,467,314,0.857898,0.198180
baseline,4,1081,467,314,0.800102,0.224066
baseline,4,1081,467,314,0.806439,0.200367
baseline,4,1081,467,314,0.777359,0.212607
baseline,4,1081,467,314,0.823014,0.200211
baseline,4,1081,467,314,0.670196,0.224170
baseline,4,1081,467,314,0.719631,0.197763
baseline,4,1081,467,314,0.712017,0.223128
baseline,4,1081,467,314,0.684664,0.203805
baseline,4,1081,467,314,0.803069,0.225837
baseline,4,1081,467,314,0.614391,0.197659
baseline,4,1081,467,314,0.772125,0.231096
baseline,4,1081,467,314,0.756152,0.196201
baseline,4,1081,467,314,0.783653,0.223336
baseline,4,1081,467,314,0.507486,0.239951
baseline,4,1081,467,314,0.718416,0.229691
baseline,256,1081,467,314,0.853585,11.372913
baseline,256,1081,467,314,0.841429,11.716041
baseline,256,1081,467,314,0.802681,11.631770
baseline,256,1081,467,314,0.821980,11.486299
baseline,256,1081,467,314,0.873258,11.270463
baseline,256,1081,467,314,0.941688,11.352339
baseline,256,1081,467,314,1.000000,11.468747
baseline,256,1081,467,314,1.000000,11.267078
baseline,256,1081,467,314,1.000000,11.434111
baseline,256,1081,467,314,0.991885,11.308276
baseline,256,1081,467,314,0.926314,11.446507
baseline,256,1081,467,314,0.878703,11.282546
baseline,256,1081,467,314,0.842216,11.349162
baseline,256,1081,467,314,0.802032,11.437496
baseline,256,1081,467,314,0.802420,11.329214
baseline,4,1081,467,314,0.953634,0.193180
baseline,4,1081,467,314,0.824970,0.191096
baseline,4,1081,467,314,0.748069,0.189429
baseline,4,1081,467,314,0.751661,0.252920
baseline,4,1081,467,314,0.777875,0.227346
baseline,4,1081,467,314,0.667428,0.199274
baseline,4,1081,467,314,0.827422,0.246878
