version,candidates,scan_points,width,height,best_score,time_ms,threads
cpu_omp,256,1081,467,314,0.941332,5.324189,4
cpu_omp,256,1081,467,314,1.000000,5.742059,4
cpu_omp,256,1081,467,314,1.000000,6.156492,4
cpu_omp,256,1081,467,314,1.000000,4.667670,4
cpu_omp,256,1081,467,314,0.992063,5.483514,4
cpu_omp,256,1081,467,314,0.927057,5.696382,4
cpu_omp,256,1081,467,314,0.877960,5.811748,4
cpu_omp,256,1081,467,314,0.842394,5.801904,4
cpu_omp,256,1081,467,314,0.802775,5.829249,4
cpu_omp,256,1081,467,314,0.802242,5.303564,4
cpu_omp,4,1081,467,314,0.824835,0.975065,4
cpu_omp,4,1081,467,314,0.794185,0.538913,4
cpu_omp,4,1081,467,314,0.713403,0.906315,4
cpu_omp,4,1081,467,314,0.730493,0.866418,4
cpu_omp,4,1081,467,314,0.746741,0.795949,4
cpu_omp,4,1081,467,314,0.650857,0.868710,4
cpu_omp,4,1081,467,314,0.721057,0.847148,4
cpu_omp,4,1081,467,314,0.730602,0.864231,4
cpu_omp,4,1081,467,314,0.682944,1.675805,4
cpu_omp,4,1081,467,314,0.976413,0.807407,4
cpu_omp,4,1081,467,314,0.937984,0.971368,4
cpu_omp,4,1081,467,314,0.842909,0.836470,4
cpu_omp,4,1081,467,314,0.857898,0.709073,4
cpu_omp,4,1081,467,314,0.798614,5.726590,4
cpu_omp,4,1081,467,314,0.950482,0.533081,4
cpu_omp,4,1081,467,314,0.824469,0.932409,4
cpu_omp,4,1081,467,314,0.773623,0.934492,4
cpu_omp,4,1081,467,314,0.814620,0.868606,4
cpu_omp,4,1081,467,314,0.779623,1.026212,4
cpu_omp,4,1081,467,314,0.820816,0.923503,4
cpu_omp,4,1081,467,314,0.677423,0.841626,4
cpu_omp,4,1081,467,314,0.722606,0.846575,4
cpu_omp,4,1081,467,314,0.715380,0.983399,4
cpu_omp,4,1081,467,314,0.686151,1.170589,4
cpu_omp,4,1081,467,314,0.774145,0.942513,4
cpu_omp,4,1081,467,314,0.801016,0.896628,4
cpu_omp,4,1081,467,314,0.612548,0.844127,4
cpu_omp,4,1081,467,314,0.752433,0.840376,4
cpu_omp,4,1081,467,314,0.784397,0.851575,4
cpu_omp,4,1081,467,314,0.512514,0.859075,4
cpu_omp,4,1081,467,314,0.713776,0.895846,4
cpu_omp,256,1081,467,314,0.853407,5.090592,4
cpu_omp,256,1081,467,314,0.841429,5.710861,4
cpu_omp,256,1081,467,314,0.802681,5.735653,4
cpu_omp,256,1081,467,314,0.821059,5.590130,4
cpu_omp,256,1081,467,314,0.873436,4.261570,4
cpu_omp,256,1081,467,314,0.942221,2.855769,4
cpu_omp,256,1081,467,314,1.000000,6.613426,4
cpu_omp,256,1081,467,314,1.000000,6.619415,4
cpu_omp,256,1081,467,314,1.000000,5.702007,4
cpu_omp,256,1081,467,314,0.991707,5.085748,4
cpu_omp,256,1081,467,314,0.927057,2.989000,4
cpu_omp,256,1081,467,314,0.878703,2.580661,4
cpu_omp,256,1081,467,314,0.841650,2.605974,4
cpu_omp,256,1081,467,314,0.802032,3.649947,4
cpu_omp,256,1081,467,314,0.801676,3.077387,4
cpu_omp,4,1081,467,314,0.979743,0.962305,4
cpu_omp,4,1081,467,314,0.946876,0.942305,4
cpu_omp,4,1081,467,314,0.852156,1.521376,4
cpu_omp,4,1081,467,314,0.863993,0.515371,4
cpu_omp,4,1081,467,314,0.806196,0.858918,4
cpu_omp,4,1081,467,314,0.951581,0.708812,4
cpu_omp,4,1081,467,314,0.817243,0.866418,4
cpu_omp,4,1081,467,314,0.725842,0.831210,4
cpu_omp,4,1081,467,314,0.732299,0.827564,4
cpu_omp,4,1081,467,314,0.831851,0.861835,4
cpu_omp,4,1081,467,314,0.807216,0.893814,4
cpu_omp,4,1081,467,314,0.779090,1.606950,4
cpu_omp,4,1081,467,314,0.819717,0.958816,4
cpu_omp,4,1081,467,314,0.672217,0.530684,4
cpu_omp,4,1081,467,314,0.719842,0.890845,4
cpu_omp,4,1081,467,314,0.711484,0.837408,4
cpu_omp,4,1081,467,314,0.681334,0.856939,4
cpu_omp,4,1081,467,314,0.801937,0.933294,4
cpu_omp,4,1081,467,314,0.768939,2.039091,4
cpu_omp,4,1081,467,314,0.612904,0.936523,4
cpu_omp,4,1081,467,314,0.753355,0.983191,4
cpu_omp,4,1081,467,314,0.781067,0.939127,4
cpu_omp,4,1081,467,314,0.508973,0.931367,4
cpu_omp,4,1081,467,314,0.716007,0.864439,4
cpu_omp,256,1081,467,314,0.853407,5.537421,4
cpu_omp,256,1081,467,314,0.839941,6.145451,4
cpu_omp,256,1081,467,314,0.802681,5.890134,4
cpu_omp,256,1081,467,314,0.822158,5.747476,4
cpu_omp,256,1081,467,314,0.873436,5.704715,4
cpu_omp,256,1081,467,314,0.941866,5.359345,4
cpu_omp,256,1081,467,314,1.000000,5.615859,4
cpu_omp,256,1081,467,314,1.000000,5.718726,4
cpu_omp,256,1081,467,314,1.000000,6.003730,4
cpu_omp,256,1081,467,314,0.992063,6.643114,4
cpu_omp,256,1081,467,314,0.927057,5.813050,4
cpu_omp,256,1081,467,314,0.879447,5.651746,4
cpu_omp,256,1081,467,314,0.841650,5.840915,4
cpu_omp,256,1081,467,314,0.802032,6.173003,4
cpu_omp,256,1081,467,314,0.803341,6.264671,4
cpu_omp,4,1081,467,314,0.729535,1.004181,4
cpu_omp,4,1081,467,314,0.675330,0.954648,4
cpu_omp,4,1081,467,314,0.512303,0.535060,4
cpu_omp,4,1081,467,314,0.473454,0.047501,4
cpu_omp,4,1081,467,314,0.628441,0.045261,4
cpu_omp,4,1081,467,314,0.524166,0.045365,4
cpu_omp,4,1081,467,314,0.521953,0.045521,4
cpu_omp,4,1081,467,314,0.556627,0.045208,4
cpu_omp,4,1081,467,314,0.446181,0.046511,4
cpu_omp,4,1081,467,314,0.473389,0.045053,4
cpu_omp,4,1081,467,314,0.824625,0.047032,4
cpu_omp,4,1081,467,314,0.792520,0.044949,4
cpu_omp,4,1081,467,314,0.710638,0.275003,4
cpu_omp,4,1081,467,314,0.733790,0.047604,4
cpu_omp,4,1081,467,314,0.745642,0.048386,4
cpu_omp,4,1081,467,314,0.652555,0.045053,4
cpu_omp,4,1081,467,314,0.978078,0.048282,4
cpu_omp,4,1081,467,314,0.941492,0.046043,4
cpu_omp,4,1081,467,314,0.846206,0.044897,4
cpu_omp,4,1081,467,314,0.854390,0.045990,4
cpu_omp,4,1081,467,314,0.799568,0.044688,4
cpu_omp,4,1081,467,314,0.953812,0.047396,4
cpu_omp,4,1081,467,314,0.821850,0.750948,4
cpu_omp,4,1081,467,314,0.773445,0.838970,4
cpu_omp,4,1081,467,314,0.724743,0.914857,4
cpu_omp,4,1081,467,314,0.801154,0.848189,4
cpu_omp,4,1081,467,314,0.774693,0.851626,4
cpu_omp,4,1081,467,314,0.822481,0.854231,4
cpu_omp,4,1081,467,314,0.677212,0.857668,4
cpu_omp,4,1081,467,314,0.722461,1.113088,4
cpu_omp,4,1081,467,314,0.714313,0.815116,4
cpu_omp,4,1081,467,314,0.685973,0.859075,4
cpu_omp,4,1081,467,314,0.803813,1.041368,4
cpu_omp,4,1081,467,314,0.772270,0.802251,4
cpu_omp,4,1081,467,314,0.614747,0.882460,4
cpu_omp,4,1081,467,314,0.757817,1.469396,4
cpu_omp,4,1081,467,314,0.782732,0.498913,4
cpu_omp,4,1081,467,314,0.504689,0.844960,4
cpu_omp,4,1081,467,314,0.717672,1.067983,4
cpu_omp,256,1081,467,314,0.854151,4.894131,4
cpu_omp,256,1081,467,314,0.843271,4.965747,4
cpu_omp,256,1081,467,314,0.800838,4.470844,4
cpu_omp,256,1081,467,314,0.819572,5.753309,4
cpu_omp,256,1081,467,314,0.872692,3.985316,4
cpu_omp,256,1081,467,314,0.941688,5.572422,4
cpu_omp,256,1081,467,314,1.000000,6.247796,4
cpu_omp,256,1081,467,314,1.000000,5.596120,4
cpu_omp,256,1081,467,314,1.000000,4.480167,4
cpu_omp,256,1081,467,314,0.991141,3.018219,4
cpu_omp,256,1081,467,314,0.927979,2.574568,4
cpu_omp,256,1081,467,314,0.878703,3.322286,4
cpu_omp,256,1081,467,314,0.841650,3.197180,4
cpu_omp,256,1081,467,314,0.802032,2.757955,4
cpu_omp,256,1081,467,314,0.802420,6.669416,4
cpu_omp,4,1081,467,314,0.731944,0.362401,4
cpu_omp,4,1081,467,314,0.683122,0.822981,4
cpu_omp,4,1081,467,314,0.526045,0.884908,4
cpu_omp,4,1081,467,314,0.474488,0.871470,4
cpu_omp,4,1081,467,314,0.609204,0.853033,4
cpu_omp,4,1081,467,314,0.509231,0.934857,4
cpu_omp,4,1081,467,314,0.514418,0.791782,4
cpu_omp,4,1081,467,314,0.564920,0.866002,4
cpu_omp,4,1081,467,314,0.454829,0.861210,4
cpu_omp,4,1081,467,314,0.463964,0.814855,4
cpu_omp,4,1081,467,314,0.829265,0.937044,4
cpu_omp,4,1081,467,314,0.795462,0.851939,4
cpu_omp,4,1081,467,314,0.711317,1.159183,4
cpu_omp,4,1081,467,314,0.734324,0.743500,4
cpu_omp,4,1081,467,314,0.748972,0.865116,4
cpu_omp,4,1081,467,314,0.653654,0.945013,4
cpu_omp,4,1081,467,314,0.948994,0.935794,4
cpu_omp,4,1081,467,314,0.821317,2.726028,4
cpu_omp,4,1081,467,314,0.746549,0.944701,4
cpu_omp,4,1081,467,314,0.749607,0.983868,4
cpu_omp,4,1081,467,314,0.767173,0.931576,4
cpu_omp,4,1081,467,314,0.647012,0.516882,4
cpu_omp,4,1081,467,314,0.721057,0.851991,4
cpu_omp,4,1081,467,314,0.977156,0.907617,4
cpu_omp,4,1081,467,314,0.935963,0.945221,4
cpu_omp,4,1081,467,314,0.842553,0.856835,4
cpu_omp,4,1081,467,314,0.847730,0.855950,4
cpu_omp,4,1081,467,314,0.789189,1.284810,4
cpu_omp,4,1081,467,314,0.805583,0.531987,4
cpu_omp,4,1081,467,314,0.775016,0.860377,4
cpu_omp,4,1081,467,314,0.821915,0.941211,4
cpu_omp,4,1081,467,314,0.675370,0.658447,4
cpu_omp,4,1081,467,314,0.722541,0.871523,4
cpu_omp,4,1081,467,314,0.714005,0.936420,4
cpu_omp,4,1081,467,314,0.681511,0.852564,4
cpu_omp,4,1081,467,314,0.803958,0.432558,4
cpu_omp,4,1081,467,314,0.768762,0.045314,4
cpu_omp,4,1081,467,314,0.611239,0.046615,4
cpu_omp,4,1081,467,314,0.757817,0.045886,4
cpu_omp,4,1081,467,314,0.782910,0.046719,4
cpu_omp,4,1081,467,314,0.508828,0.045730,4
cpu_omp,4,1081,467,314,0.715264,0.257816,4
cpu_omp,4,1081,467,314,0.697466,0.047761,4
cpu_omp,256,1081,467,314,0.853407,5.517734,4
cpu_omp,256,1081,467,314,0.837921,5.221636,4
cpu_omp,256,1081,467,314,0.801194,6.099877,4
cpu_omp,256,1081,467,314,0.819006,6.063887,4
cpu_omp,256,1081,467,314,0.874180,5.611849,4
cpu_omp,256,1081,467,314,0.941122,5.815602,4
cpu_omp,256,1081,467,314,1.000000,4.310998,4
cpu_omp,256,1081,467,314,1.000000,6.022167,4
cpu_omp,256,1081,467,314,1.000000,5.292001,4
cpu_omp,256,1081,467,314,0.991885,5.746018,4
cpu_omp,256,1081,467,314,0.926314,6.971868,4
cpu_omp,256,1081,467,314,0.880191,6.155503,4
cpu_omp,256,1081,467,314,0.840906,4.674388,4
cpu_omp,256,1081,467,314,0.802032,5.983052,4
cpu_omp,256,1081,467,314,0.802775,5.494139,4
cpu_omp,4,1081,467,314,0.978821,2.992646,4
cpu_omp,4,1081,467,314,0.947264,1.119443,4
cpu_omp,4,1081,467,314,0.852123,0.940065,4
cpu_omp,4,1081,467,314,0.865480,1.082932,4
cpu_omp,4,1081,467,314,0.805452,1.653617,4
cpu_omp,4,1081,467,314,0.947895,0.818293,4
cpu_omp,4,1081,467,314,0.827977,0.889908,4
cpu_omp,4,1081,467,314,0.783403,0.853501,4
cpu_omp,4,1081,467,314,0.833872,0.066980,4
cpu_omp,4,1081,467,314,0.727152,0.045782,4
cpu_omp,4,1081,467,314,0.730246,0.063283,4
cpu_omp,4,1081,467,314,0.804386,0.047345,4
cpu_omp,4,1081,467,314,0.779235,0.061980,4
cpu_omp,4,1081,467,314,0.678312,0.060105,4
cpu_omp,4,1081,467,314,0.819717,0.044480,4
cpu_omp,4,1081,467,314,0.720553,0.046251,4
cpu_omp,4,1081,467,314,0.712583,0.045626,4
cpu_omp,4,1081,467,314,0.683176,0.045625,4
cpu_omp,4,1081,467,314,0.771914,0.056615,4
cpu_omp,4,1081,467,314,0.803602,0.045625,4
cpu_omp,4,1081,467,314,0.617689,0.047448,4
cpu_omp,4,1081,467,314,0.753743,0.064533,4
cpu_omp,4,1081,467,314,0.783476,0.045469,4
cpu_omp,4,1081,467,314,0.509361,0.375265,4
cpu_omp,4,1081,467,314,0.717284,0.529956,4
cpu_omp,256,1081,467,314,0.853585,2.615349,4
cpu_omp,256,1081,467,314,0.839586,2.641391,4
cpu_omp,256,1081,467,314,0.801937,3.914951,4
cpu_omp,256,1081,467,314,0.819394,2.849258,4
cpu_omp,256,1081,467,314,0.874002,5.763414,4
cpu_omp,256,1081,467,314,0.941478,5.671173,4
cpu_omp,256,1081,467,314,1.000000,5.245438,4
cpu_omp,256,1081,467,314,1.000000,5.788727,4
