version,candidates,scan_points,width,height,best_score,time_ms
baseline,4,1081,467,314,0.746727,0.178648
baseline,4,1081,467,314,0.748864,0.176305
baseline,4,1081,467,314,0.777486,0.228493
baseline,4,1081,467,314,0.658780,0.176045
baseline,4,1081,467,314,0.977512,0.176930
baseline,4,1081,467,314,0.938906,0.176409
baseline,4,1081,467,314,0.845107,0.174846
baseline,4,1081,467,314,0.863072,0.198441
baseline,4,1081,467,314,0.805275,0.176721
baseline,4,1081,467,314,0.721235,0.176877
baseline,4,1081,467,314,0.808492,0.180784
baseline,4,1081,467,314,0.777748,0.176304
baseline,4,1081,467,314,0.820638,0.179690
baseline,4,1081,467,314,0.677956,0.177971
baseline,4,1081,467,314,0.721119,0.177711
baseline,4,1081,467,314,0.713149,0.182347
baseline,4,1081,467,314,0.682999,0.180158
baseline,4,1081,467,314,0.771914,0.183596
baseline,4,1081,467,314,0.801582,0.181773
baseline,4,1081,467,314,0.613858,0.178804
baseline,4,1081,467,314,0.760226,0.182190
baseline,4,1081,467,314,0.782910,0.180731
baseline,4,1081,467,314,0.508407,0.179065
baseline,4,1081,467,314,0.713033,0.259639
baseline,256,1081,467,314,0.853407,11.428124
baseline,256,1081,467,314,0.836821,11.313799
baseline,256,1081,467,314,0.801759,11.285726
baseline,256,1081,467,314,0.819216,11.265309
baseline,256,1081,467,314,0.870849,11.282913
baseline,256,1081,467,314,0.943143,11.222809
baseline,256,1081,467,314,1.000000,11.208694
baseline,256,1081,467,314,1.000000,11.177652
baseline,256,1081,467,314,1.000000,11.245257
baseline,256,1081,467,314,0.991885,11.237340
baseline,256,1081,467,314,0.927057,11.328695
baseline,256,1081,467,314,0.877038,11.236142
baseline,256,1081,467,314,0.841472,11.297289
baseline,256,1081,467,314,0.802032,11.374633
baseline,256,1081,467,314,0.803341,11.327810
baseline,4,1081,467,314,0.948816,0.192138
baseline,4,1081,467,314,0.819862,0.209118
baseline,4,1081,467,314,0.749879,0.188909
baseline,4,1081,467,314,0.753050,0.175836
baseline,4,1081,467,314,0.773090,0.230055
baseline,4,1081,467,314,0.654205,0.178388
baseline,4,1081,467,314,0.977334,0.178440
baseline,4,1081,467,314,0.936674,0.177086
baseline,4,1081,467,314,0.842343,0.176096
baseline,4,1081,467,314,0.847374,0.176825
baseline,4,1081,467,314,0.789578,0.174638
baseline,4,1081,467,314,0.721979,0.175992
baseline,4,1081,467,314,0.829831,0.178440
baseline,4,1081,467,314,0.734498,0.175367
baseline,4,1081,467,314,0.806294,0.178492
baseline,4,1081,467,314,0.779122,0.187034
baseline,4,1081,467,314,0.823402,0.178284
baseline,4,1081,467,314,0.674270,0.290264
baseline,4,1081,467,314,0.723560,0.168075
baseline,4,1081,467,314,0.713892,0.165054
baseline,4,1081,467,314,0.684664,0.176460
baseline,4,1081,467,314,0.804168,0.176148
baseline,4,1081,467,314,0.617366,0.177972
baseline,4,1081,467,314,0.772125,0.178804
baseline,4,1081,467,314,0.754842,0.177763
baseline,4,1081,467,314,0.782910,0.176565
baseline,4,1081,467,314,0.507907,0.178961
baseline,4,1081,467,314,0.714908,0.183336
baseline,256,1081,467,314,0.853407,11.385259
baseline,256,1081,467,314,0.836255,12.706787
baseline,256,1081,467,314,0.800094,11.334216
baseline,256,1081,467,314,0.822158,11.267288
baseline,256,1081,467,314,0.874002,11.281976
baseline,256,1081,467,314,0.940944,11.241455
baseline,256,1081,467,314,1.000000,11.188121
baseline,256,1081,467,314,1.000000,11.187391
baseline,256,1081,467,314,1.000000,11.227860
baseline,256,1081,467,314,0.991885,11.233954
baseline,256,1081,467,314,0.926314,11.234684
baseline,256,1081,467,314,0.880191,11.212861
baseline,256,1081,467,314,0.842216,11.263226
baseline,256,1081,467,314,0.801110,11.352706
baseline,256,1081,467,314,0.801320,11.323851
baseline,4,1081,467,314,0.728429,0.190992
baseline,4,1081,467,314,0.647385,0.189065
baseline,4,1081,467,314,0.537745,0.188596
baseline,4,1081,467,314,0.408235,0.175783
baseline,4,1081,467,314,0.652910,0.194638
baseline,4,1081,467,314,0.512913,0.177815
baseline,4,1081,467,314,0.429054,0.174273
baseline,4,1081,467,314,0.493174,0.176148
baseline,4,1081,467,314,0.524489,0.175419
baseline,4,1081,467,314,0.977512,0.178492
baseline,4,1081,467,314,0.944467,0.176253
baseline,4,1081,467,314,0.842843,0.181722
baseline,4,1081,467,314,0.852192,0.177867
baseline,4,1081,467,314,0.794395,0.179325
baseline,4,1081,467,314,0.951969,0.182190
baseline,4,1081,467,314,0.820751,0.178857
baseline,4,1081,467,314,0.779928,0.229847
baseline,4,1081,467,314,0.738782,0.177867
baseline,4,1081,467,314,0.833517,0.176408
baseline,4,1081,467,314,0.806860,0.177763
baseline,4,1081,467,314,0.778734,0.201930
baseline,4,1081,467,314,0.824502,0.178336
baseline,4,1081,467,314,0.679799,0.178179
baseline,4,1081,467,314,0.721119,0.177190
baseline,4,1081,467,314,0.713326,0.175835
baseline,4,1081,467,314,0.684486,0.177763
baseline,4,1081,467,314,0.803247,0.178179
baseline,4,1081,467,314,0.769505,0.180523
baseline,4,1081,467,314,0.617867,0.177503
baseline,4,1081,467,314,0.782166,0.175211
baseline,4,1081,467,314,0.753921,0.177137
baseline,4,1081,467,314,0.505287,0.177711
baseline,4,1081,467,314,0.715652,0.183596
baseline,256,1081,467,314,0.853585,11.416509
baseline,256,1081,467,314,0.841429,11.327081
baseline,256,1081,467,314,0.802681,11.303903
baseline,256,1081,467,314,0.821980,11.260830
baseline,256,1081,467,314,0.873258,11.251194
baseline,256,1081,467,314,0.941688,11.215205
baseline,256,1081,467,314,1.000000,11.222913
baseline,256,1081,467,314,1.000000,11.199006
baseline,256,1081,467,314,1.000000,11.205985
baseline,256,1081,467,314,0.991885,11.205309
baseline,256,1081,467,314,0.926314,11.230882
baseline,256,1081,467,314,0.878703,14.866817
baseline,256,1081,467,314,0.842216,11.260413
baseline,256,1081,467,314,0.802032,11.336872
baseline,256,1081,467,314,0.802420,11.338956
baseline,4,1081,467,314,0.953634,0.190888
baseline,4,1081,467,314,0.824970,0.189585
baseline,4,1081,467,314,0.748069,0.194743
baseline,4,1081,467,314,0.751661,0.175731
baseline,4,1081,467,314,0.777875,0.178961
baseline,4,1081,467,314,0.667428,0.181617
baseline,4,1081,467,314,0.827422,0.182606
baseline,4,1081,467,314,0.796771,0.182294
baseline,4,1081,467,314,0.716522,0.177190
baseline,4,1081,467,314,0.741405,0.179429
baseline,4,1081,467,314,0.751559,0.176096
baseline,4,1081,467,314,0.733010,0.175627
baseline,4,1081,467,314,0.978255,0.178752
baseline,4,1081,467,314,0.943723,0.229117
baseline,4,1081,467,314,0.858961,0.174899
baseline,4,1081,467,314,0.862683,0.287192
baseline,4,1081,467,314,0.810092,0.162033
baseline,4,1081,467,314,0.726764,0.167919
baseline,4,1081,467,314,0.806617,0.177242
baseline,4,1081,467,314,0.779235,0.173752
baseline,4,1081,467,314,0.825956,0.179013
baseline,4,1081,467,314,0.677212,0.178179
baseline,4,1081,467,314,0.724416,0.175836
baseline,4,1081,467,314,0.715880,0.175836
baseline,4,1081,467,314,0.685763,0.178649
baseline,4,1081,467,314,0.803247,0.177347
baseline,4,1081,467,314,0.772270,0.180888
baseline,4,1081,467,314,0.617544,0.176826
baseline,4,1081,467,314,0.757429,0.177190
baseline,4,1081,467,314,0.782732,0.176304
baseline,4,1081,467,314,0.509361,0.178909
baseline,256,1081,467,314,0.853407,11.400780
baseline,256,1081,467,314,0.841429,11.371404
baseline,256,1081,467,314,0.801759,11.303956
baseline,256,1081,467,314,0.820315,11.250413
baseline,256,1081,467,314,0.872692,11.240100
baseline,256,1081,467,314,0.942043,11.211975
baseline,256,1081,467,314,1.000000,11.245725
baseline,256,1081,467,314,1.000000,11.186037
baseline,256,1081,467,314,1.000000,11.206455
baseline,256,1081,467,314,0.991885,11.224423
baseline,256,1081,467,314,0.927235,11.247600
baseline,256,1081,467,314,0.880191,11.195985
baseline,256,1081,467,314,0.843315,11.247600
baseline,256,1081,467,314,0.802032,11.352758
baseline,256,1081,467,314,0.802420,11.342654
baseline,4,1081,467,314,0.950870,0.191930
baseline,4,1081,467,314,0.824259,0.189899
baseline,4,1081,467,314,0.750656,0.187920
baseline,4,1081,467,314,0.749607,0.176097
baseline,4,1081,467,314,0.776032,0.178180
baseline,4,1081,467,314,0.658780,0.177763
baseline,4,1081,467,314,0.824625,0.179429
baseline,4,1081,467,314,0.792309,0.177606
baseline,4,1081,467,314,0.712271,0.177190
baseline,4,1081,467,314,0.734001,0.174950
baseline,4,1081,467,314,0.750848,0.229639
baseline,4,1081,467,314,0.649580,0.194898
baseline,4,1081,467,314,0.723256,0.178544
baseline,4,1081,467,314,0.724152,0.175419
baseline,4,1081,467,314,0.978821,0.175836
baseline,4,1081,467,314,0.943723,0.229534
baseline,4,1081,467,314,0.848227,0.175836
baseline,4,1081,467,314,0.862328,0.176565
baseline,4,1081,467,314,0.808249,0.175367
baseline,4,1081,467,314,0.812922,0.178440
baseline,4,1081,467,314,0.779623,0.177867
baseline,4,1081,467,314,0.824502,0.178388
baseline,4,1081,467,314,0.678167,0.178753
baseline,4,1081,467,314,0.722461,0.176305
baseline,4,1081,467,314,0.714103,0.175679
baseline,4,1081,467,314,0.686151,0.178336
baseline,4,1081,467,314,0.803813,0.177919
baseline,4,1081,467,314,0.771348,0.199222
baseline,4,1081,467,314,0.613825,0.177398
baseline,4,1081,467,314,0.755974,0.177658
baseline,4,1081,467,314,0.782910,0.176930
baseline,4,1081,467,314,0.511948,0.177607
baseline,4,1081,467,314,0.716185,0.183804
baseline,256,1081,467,314,0.853585,12.786736
baseline,256,1081,467,314,0.839408,14.578739
baseline,256,1081,467,314,0.803036,11.348695
baseline,256,1081,467,314,0.821237,13.274815
baseline,256,1081,467,314,0.873436,11.269216
baseline,256,1081,467,314,0.941866,11.228069
baseline,256,1081,467,314,1.000000,11.253799
baseline,256,1081,467,314,1.000000,11.187860
baseline,256,1081,467,314,1.000000,11.217652
baseline,256,1081,467,314,0.991707,11.223903
baseline,256,1081,467,314,0.927057,11.232340
baseline,256,1081,467,314,0.878703,11.171715
baseline,256,1081,467,314,0.841650,11.358956
baseline,256,1081,467,314,0.801288,11.403124
baseline,256,1081,467,314,0.801854,11.335518
baseline,4,1081,467,314,0.951791,0.193127
baseline,4,1081,467,314,0.819651,0.190159
baseline,4,1081,467,314,0.747859,0.189690
baseline,4,1081,467,314,0.750108,0.175315
baseline,4,1081,467,314,0.771747,0.178492
baseline,4,1081,467,314,0.654496,0.177137
baseline,4,1081,467,314,0.725817,0.178492
baseline,4,1081,467,314,0.831108,0.176409
baseline,4,1081,467,314,0.796949,0.178283
baseline,4,1081,467,314,0.719675,0.196982
baseline,4,1081,467,314,0.735811,0.174117
baseline,4,1081,467,314,0.745254,0.175783
baseline,4,1081,467,314,0.717727,0.177763
baseline,4,1081,467,314,0.979565,0.175836
baseline,4,1081,467,314,0.937273,0.176825
baseline,4,1081,467,314,0.846838,0.176096
baseline,4,1081,467,314,0.851416,0.228806
baseline,4,1081,467,314,0.792131,0.175003
baseline,4,1081,467,314,0.804484,0.179117
baseline,4,1081,467,314,0.774628,0.175784
baseline,4,1081,467,314,0.677390,0.177815
baseline,4,1081,467,314,0.821382,0.178648
baseline,4,1081,467,314,0.720586,0.177815
baseline,4,1081,467,314,0.711872,0.175940
baseline,4,1081,467,314,0.682643,0.178596
baseline,4,1081,467,314,0.771348,0.199065
baseline,4,1081,467,314,0.802503,0.183232
baseline,4,1081,467,314,0.614924,0.177554
baseline,4,1081,467,314,0.782910,0.176044
baseline,4,1081,467,314,0.757429,0.175940
baseline,4,1081,467,314,0.507486,0.183023
baseline,4,1081,467,314,0.711933,0.185628
baseline,256,1081,467,314,0.853585,11.410363
baseline,256,1081,467,314,0.837921,11.321560
baseline,256,1081,467,314,0.801194,11.344841
baseline,256,1081,467,314,0.820493,11.251402
baseline,256,1081,467,314,0.872692,11.254945
baseline,256,1081,467,314,0.941122,11.254371
baseline,256,1081,467,314,1.000000,11.226246
baseline,256,1081,467,314,1.000000,11.180464
baseline,256,1081,467,314,1.000000,11.190100
baseline,256,1081,467,314,0.991885,11.230101
baseline,256,1081,467,314,0.927979,11.232861
baseline,256,1081,467,314,0.879447,11.231402
baseline,256,1081,467,314,0.840906,11.286560
baseline,256,1081,467,314,0.802775,11.330102
baseline,256,1081,467,314,0.802032,11.301507
baseline,4,1081,467,314,0.952147,0.191513
baseline,4,1081,467,314,0.822949,0.188440
baseline,4,1081,467,314,0.747859,0.188961
baseline,4,1081,467,314,0.748443,0.176669
baseline,4,1081,467,314,0.783048,0.177554
baseline,4,1081,467,314,0.666895,0.176877
baseline,4,1081,467,314,0.978078,0.178648
baseline,4,1081,467,314,0.944499,0.193180
baseline,4,1081,467,314,0.852689,0.178648
baseline,4,1081,467,314,0.861229,0.174794
baseline,4,1081,467,314,0.799713,0.180003
baseline,4,1081,467,314,0.721235,0.180836
baseline,4,1081,467,314,0.732299,0.178336
baseline,4,1081,467,314,0.826678,0.177086
baseline,4,1081,467,314,0.804451,0.178701
baseline,4,1081,467,314,0.777457,0.178856
baseline,4,1081,467,314,0.821560,0.179169
baseline,4,1081,467,314,0.675192,0.185002
baseline,4,1081,467,314,0.719875,0.176669
baseline,4,1081,467,314,0.712260,0.195523
baseline,4,1081,467,314,0.683953,0.184378
baseline,4,1081,467,314,0.802681,0.178492
baseline,4,1081,467,314,0.770993,0.181045
baseline,4,1081,467,314,0.616234,0.179013
baseline,4,1081,467,314,0.757461,0.176565
baseline,4,1081,467,314,0.782910,0.179273
baseline,4,1081,467,314,0.506564,0.180211
baseline,4,1081,467,314,0.715441,0.184533
baseline,256,1081,467,314,0.853407,11.372446
baseline,256,1081,467,314,0.841429,11.319528
baseline,256,1081,467,314,0.802115,11.311612
baseline,256,1081,467,314,0.821414,11.385988
baseline,256,1081,467,314,0.873436,11.279945
baseline,256,1081,467,314,0.942787,11.255309
baseline,256,1081,467,314,1.000000,11.224006
baseline,256,1081,467,314,1.000000,11.221610
baseline,256,1081,467,314,1.000000,11.201558
baseline,256,1081,467,314,0.991707,11.205100
baseline,256,1081,467,314,0.927057,11.233381
baseline,256,1081,467,314,0.879447,11.217913
baseline,256,1081,467,314,0.842394,11.254788
baseline,256,1081,467,314,0.801854,11.469530
baseline,256,1081,467,314,0.800189,11.363540
baseline,4,1081,467,314,0.738184,0.188284
baseline,4,1081,467,314,0.695311,0.187502
baseline,4,1081,467,314,0.516232,0.184325
baseline,4,1081,467,314,0.470802,0.175055
baseline,4,1081,467,314,0.624157,0.231618
baseline,4,1081,467,314,0.518235,0.174586
baseline,4,1081,467,314,0.521434,0.173909
baseline,4,1081,467,314,0.568816,0.229274
baseline,4,1081,467,314,0.456349,0.174847
baseline,4,1081,467,314,0.482425,0.176044
baseline,4,1081,467,314,0.831285,0.178700
baseline,4,1081,467,314,0.802090,0.175471
baseline,4,1081,467,314,0.729100,0.175210
baseline,4,1081,467,314,0.738786,0.182659
baseline,4,1081,467,314,0.753224,0.179221
baseline,4,1081,467,314,0.651601,0.175940
baseline,4,1081,467,314,0.948073,0.207087
baseline,4,1081,467,314,0.821349,0.180106
baseline,4,1081,467,314,0.747859,0.178752
baseline,4,1081,467,314,0.750641,0.175367
baseline,4,1081,467,314,0.777098,0.177971
baseline,4,1081,467,314,0.661011,0.176357
baseline,4,1081,467,314,0.978078,0.178544
baseline,4,1081,467,314,0.945599,0.176617
baseline,4,1081,467,314,0.855098,0.175784
baseline,4,1081,467,314,0.870443,0.229013
baseline,4,1081,467,314,0.815621,0.175940
baseline,4,1081,467,314,0.723078,0.177658
baseline,4,1081,467,314,0.808072,0.182138
baseline,4,1081,467,314,0.780512,0.177137
baseline,4,1081,467,314,0.820250,0.180211
baseline,4,1081,467,314,0.675725,0.177658
baseline,4,1081,467,314,0.723317,0.196566
baseline,4,1081,467,314,0.714037,0.174794
baseline,4,1081,467,314,0.684842,0.177502
baseline,4,1081,467,314,0.772480,0.180107
baseline,4,1081,467,314,0.801582,0.179846
baseline,4,1081,467,314,0.611416,0.180471
baseline,4,1081,467,314,0.757461,0.175992
baseline,4,1081,467,314,0.783653,0.178179
baseline,4,1081,467,314,0.508618,0.179482
baseline,256,1081,467,314,0.854151,11.402447
baseline,256,1081,467,314,0.839586,11.329112
baseline,256,1081,467,314,0.802115,11.314789
baseline,256,1081,467,314,0.822158,11.284893
baseline,256,1081,467,314,0.871949,11.257548
baseline,256,1081,467,314,0.941300,11.202027
baseline,256,1081,467,314,1.000000,11.224996
baseline,256,1081,467,314,1.000000,11.187496
baseline,256,1081,467,314,1.000000,11.191037
baseline,256,1081,467,314,0.991885,11.204110
baseline,256,1081,467,314,0.927235,11.237288
baseline,256,1081,467,314,0.880191,11.228382
baseline,256,1081,467,314,0.843315,11.268330
baseline,256,1081,467,314,0.802032,11.325362
baseline,256,1081,467,314,0.802597,11.324737
baseline,4,1081,467,314,0.734353,0.188752
baseline,4,1081,467,314,0.684399,0.184951
baseline,4,1081,467,314,0.515068,0.184743
baseline,4,1081,467,314,0.476719,0.174846
baseline,4,1081,467,314,0.627698,0.181825
baseline,4,1081,467,314,0.524554,0.175523
baseline,4,1081,467,314,0.526060,0.174846
baseline,4,1081,467,314,0.561412,0.174534
baseline,4,1081,467,314,0.455428,0.174898
baseline,4,1081,467,314,0.470414,0.175419
baseline,4,1081,467,314,0.951047,0.183700
baseline,4,1081,467,314,0.824581,0.178960
baseline,4,1081,467,314,0.746194,0.179065
baseline,4,1081,467,314,0.749041,0.176409
baseline,4,1081,467,314,0.774544,0.176825
baseline,4,1081,467,314,0.654706,0.175576
baseline,4,1081,467,314,0.830364,0.176356
baseline,4,1081,467,314,0.797159,0.175732
baseline,4,1081,467,314,0.720985,0.175576
baseline,4,1081,467,314,0.737687,0.174638
baseline,4,1081,467,314,0.749927,0.228805
baseline,4,1081,467,314,0.650502,0.175836
baseline,4,1081,467,314,0.722334,0.178857
baseline,4,1081,467,314,0.978255,0.175784
baseline,4,1081,467,314,0.943545,0.177399
baseline,4,1081,467,314,0.856407,0.176304
baseline,4,1081,467,314,0.866014,0.176565
baseline,4,1081,467,314,0.813423,0.176252
baseline,4,1081,467,314,0.806116,0.181305
baseline,4,1081,467,314,0.775905,0.177555
baseline,4,1081,467,314,0.820250,0.178649
baseline,4,1081,467,314,0.671862,0.178283
baseline,4,1081,467,314,0.719842,0.176044
baseline,4,1081,467,314,0.713149,0.175523
baseline,4,1081,467,314,0.685796,0.178336
baseline,4,1081,467,314,0.802115,0.178231
baseline,4,1081,467,314,0.769505,0.188024
baseline,4,1081,467,314,0.614569,0.177346
baseline,4,1081,467,314,0.755796,0.178024
baseline,4,1081,467,314,0.784397,0.180523
baseline,4,1081,467,314,0.506597,0.184274
baseline,256,1081,467,314,0.853407,11.364842
baseline,256,1081,467,314,0.837743,11.307341
baseline,256,1081,467,314,0.801016,11.315050
baseline,256,1081,467,314,0.821414,11.289737
baseline,256,1081,467,314,0.875845,11.256923
baseline,256,1081,467,314,0.941300,11.224006
baseline,256,1081,467,314,1.000000,11.214788
baseline,256,1081,467,314,1.000000,11.181767
baseline,256,1081,467,314,1.000000,11.223069
baseline,256,1081,467,314,0.991141,11.209475
baseline,256,1081,467,314,0.927235,11.222288
baseline,256,1081,467,314,0.880191,11.199318
baseline,256,1081,467,314,0.843315,11.260934
baseline,256,1081,467,314,0.802775,11.330571
baseline,256,1081,467,314,0.801498,11.307601
baseline,4,1081,467,314,0.721801,0.190575
baseline,4,1081,467,314,0.641146,0.188023
baseline,4,1081,467,314,0.526121,0.186045
baseline,4,1081,467,314,0.402772,0.175315
