version,candidates,scan_points,width,height,best_score,time_ms
baseline,4,1081,467,314,0.817809,0.192971
baseline,4,1081,467,314,0.745805,0.185523
baseline,4,1081,467,314,0.752694,0.175158
baseline,4,1081,467,314,0.776104,0.178699
baseline,4,1081,467,314,0.699766,0.178075
baseline,4,1081,467,314,0.979743,0.184637
baseline,4,1081,467,314,0.944855,0.178387
baseline,4,1081,467,314,0.853821,0.178230
baseline,4,1081,467,314,0.818795,0.185315
baseline,4,1081,467,314,0.773967,0.179689
baseline,4,1081,467,314,0.868727,0.179273
baseline,4,1081,467,314,0.787089,0.179741
baseline,4,1081,467,314,0.866790,0.180262
baseline,4,1081,467,314,0.860097,0.177033
baseline,4,1081,467,314,0.802300,0.178595
baseline,4,1081,467,314,0.824092,0.205679
baseline,961,1081,467,314,0.822771,41.165195
baseline,961,1081,467,314,0.840863,40.849307
baseline,961,1081,467,314,0.815871,40.608003
baseline,961,1081,467,314,0.818701,40.333156
baseline,961,1081,467,314,0.883764,40.421438
baseline,961,1081,467,314,0.949771,40.581752
baseline,961,1081,467,314,0.991820,40.214925
baseline,961,1081,467,314,0.980131,40.399771
baseline,961,1081,467,314,0.870907,40.583210
baseline,961,1081,467,314,0.828942,40.625086
baseline,961,1081,467,314,0.777896,40.356958
baseline,961,1081,467,314,0.776325,40.568263
baseline,961,1081,467,314,0.780853,40.711753
baseline,961,1081,467,314,0.767742,40.628889
baseline,961,1081,467,314,0.770507,40.714566
baseline,4,1081,467,314,0.949916,0.190627
baseline,4,1081,467,314,0.823370,0.188075
baseline,4,1081,467,314,0.751933,0.187658
baseline,4,1081,467,314,0.751385,0.178596
baseline,4,1081,467,314,0.773873,0.174012
baseline,4,1081,467,314,0.710178,0.179012
baseline,4,1081,467,314,0.980131,0.183440
baseline,4,1081,467,314,0.938372,0.175835
baseline,4,1081,467,314,0.842343,0.205471
baseline,4,1081,467,314,0.825601,0.183387
baseline,4,1081,467,314,0.773013,0.230836
baseline,4,1081,467,314,0.832773,0.183648
baseline,4,1081,467,314,0.860256,0.178335
baseline,4,1081,467,314,0.780994,0.181147
baseline,4,1081,467,314,0.859418,0.179117
baseline,4,1081,467,314,0.853469,0.174586
baseline,4,1081,467,314,0.800134,0.182241
baseline,961,1081,467,314,0.859096,40.878890
baseline,961,1081,467,314,0.861798,40.498886
baseline,961,1081,467,314,0.812929,40.159978
baseline,961,1081,467,314,0.881809,40.004455
baseline,961,1081,467,314,0.969462,40.260864
baseline,961,1081,467,314,0.986614,40.414876
baseline,961,1081,467,314,1.000000,40.095081
baseline,961,1081,467,314,0.997025,40.496387
baseline,961,1081,467,314,0.930968,40.559772
baseline,961,1081,467,314,0.846921,40.520137
baseline,961,1081,467,314,0.773387,40.252166
baseline,961,1081,467,314,0.770140,40.379198
baseline,961,1081,467,314,0.752597,40.588888
baseline,961,1081,467,314,0.757320,40.337635
baseline,961,1081,467,314,0.751240,40.395813
baseline,4,1081,467,314,0.985126,0.188127
baseline,4,1081,467,314,0.880321,0.180887
baseline,4,1081,467,314,0.701979,0.181616
baseline,4,1081,467,314,0.643457,0.230003
baseline,4,1081,467,314,0.789538,0.175262
baseline,4,1081,467,314,0.710791,0.174533
baseline,4,1081,467,314,0.685509,0.174689
baseline,4,1081,467,314,0.993307,0.177970
baseline,4,1081,467,314,0.985126,0.175991
baseline,4,1081,467,314,0.816216,0.174689
baseline,4,1081,467,314,0.796009,0.173335
baseline,4,1081,467,314,0.765221,0.174272
baseline,4,1081,467,314,0.910261,0.178283
baseline,4,1081,467,314,0.744626,0.176876
baseline,4,1081,467,314,0.799318,0.178335
baseline,4,1081,467,314,0.915949,0.185679
baseline,4,1081,467,314,0.853063,0.176095
baseline,4,1081,467,314,0.650385,0.175001
baseline,4,1081,467,314,0.888520,0.179949
baseline,4,1081,467,314,0.857496,0.176304
baseline,4,1081,467,314,0.721931,0.179689
baseline,4,1081,467,314,0.747844,0.232190
baseline,4,1081,467,314,0.866921,0.178127
baseline,4,1081,467,314,0.814816,0.175627
baseline,4,1081,467,314,0.682676,0.183700
baseline,4,1081,467,314,0.854474,0.175887
baseline,4,1081,467,314,0.725987,0.174637
baseline,4,1081,467,314,0.751011,0.180210
baseline,4,1081,467,314,0.788141,0.196825
baseline,4,1081,467,314,0.718583,0.231513
baseline,4,1081,467,314,0.742185,0.163908
baseline,961,1081,467,314,0.753939,40.481178
baseline,961,1081,467,314,0.743846,40.178051
baseline,961,1081,467,314,0.813027,39.906642
baseline,961,1081,467,314,0.898543,39.855547
baseline,961,1081,467,314,0.960636,40.149405
baseline,961,1081,467,314,0.991820,40.273885
baseline,961,1081,467,314,1.000000,39.987059
baseline,961,1081,467,314,1.000000,40.228155
baseline,961,1081,467,314,1.000000,40.375084
baseline,961,1081,467,314,1.000000,40.380604
baseline,961,1081,467,314,0.994794,40.091956
baseline,961,1081,467,314,0.926974,40.379980
baseline,961,1081,467,314,0.853092,40.607325
baseline,961,1081,467,314,0.798498,40.247322
baseline,961,1081,467,314,0.747801,40.407948
baseline,4,1081,467,314,0.976413,0.184793
baseline,4,1081,467,314,0.962283,0.179898
baseline,4,1081,467,314,0.825949,0.179793
baseline,4,1081,467,314,0.963059,0.174533
baseline,4,1081,467,314,0.871992,0.172918
baseline,4,1081,467,314,0.970851,0.185210
baseline,4,1081,467,314,0.844574,0.174793
baseline,4,1081,467,314,0.900285,0.183439
baseline,4,1081,467,314,0.763520,0.178178
baseline,4,1081,467,314,0.866583,0.179220
baseline,4,1081,467,314,0.858015,0.177814
baseline,4,1081,467,314,1.000000,0.181773
baseline,4,1081,467,314,0.985870,0.204481
baseline,4,1081,467,314,0.852254,0.186199
baseline,4,1081,467,314,0.987956,0.175575
baseline,4,1081,467,314,0.917792,0.176251
baseline,4,1081,467,314,0.881617,0.179637
baseline,4,1081,467,314,0.835864,0.177502
baseline,4,1081,467,314,0.911233,0.175262
baseline,4,1081,467,314,0.820228,0.177137
baseline,4,1081,467,314,0.776213,0.179220
baseline,4,1081,467,314,0.839666,0.177814
baseline,4,1081,467,314,0.764180,0.228753
baseline,4,1081,467,314,0.721362,0.175627
baseline,4,1081,467,314,0.827571,0.177866
baseline,961,1081,467,314,0.877670,40.823004
baseline,961,1081,467,314,0.938318,40.617169
baseline,961,1081,467,314,0.974715,40.202739
baseline,961,1081,467,314,1.000000,39.947736
baseline,961,1081,467,314,1.000000,40.354563
baseline,961,1081,467,314,0.967895,40.757275
baseline,961,1081,467,314,0.903571,40.209770
baseline,961,1081,467,314,0.880213,40.327844
baseline,961,1081,467,314,0.860119,40.593888
baseline,961,1081,467,314,0.846119,40.390969
baseline,961,1081,467,314,0.856578,40.127373
baseline,961,1081,467,314,0.873908,40.433627
baseline,961,1081,467,314,0.876639,40.750036
baseline,961,1081,467,314,0.869591,40.451022
baseline,961,1081,467,314,0.825909,40.521648
baseline,4,1081,467,314,0.934977,0.193179
baseline,4,1081,467,314,0.923644,0.190783
baseline,4,1081,467,314,0.787862,0.239742
baseline,4,1081,467,314,0.732368,0.178231
baseline,4,1081,467,314,0.984949,0.230106
baseline,4,1081,467,314,0.965145,0.175731
baseline,4,1081,467,314,0.787426,0.182658
baseline,4,1081,467,314,0.905407,0.179949
baseline,4,1081,467,314,0.840805,0.215575
baseline,4,1081,467,314,0.677833,0.229794
baseline,4,1081,467,314,0.859114,0.178960
baseline,4,1081,467,314,0.772139,0.181512
baseline,4,1081,467,314,0.851833,0.182919
baseline,4,1081,467,314,0.710101,0.180262
baseline,4,1081,467,314,0.841831,0.179533
baseline,4,1081,467,314,0.721409,0.176408
baseline,4,1081,467,314,0.734607,0.176460
baseline,4,1081,467,314,0.916454,0.202970
baseline,4,1081,467,314,0.816775,0.176721
baseline,4,1081,467,314,0.685099,0.177189
baseline,4,1081,467,314,0.752858,0.180158
baseline,4,1081,467,314,0.885527,0.180262
baseline,4,1081,467,314,0.773387,0.176564
baseline,4,1081,467,314,0.833070,0.178699
baseline,4,1081,467,314,0.745838,0.176720
baseline,4,1081,467,314,0.794304,0.179481
baseline,4,1081,467,314,0.696871,0.178179
baseline,4,1081,467,314,0.721989,0.232190
baseline,4,1081,467,314,0.628086,0.180992
baseline,4,1081,467,314,0.646834,0.177658
baseline,4,1081,467,314,0.619390,0.177085
baseline,4,1081,467,314,0.742718,0.180262
baseline,4,1081,467,314,0.669148,0.176981
baseline,4,1081,467,314,0.706198,0.194117
baseline,4,1081,467,314,0.682941,0.178960
baseline,4,1081,467,314,0.598277,0.181356
baseline,4,1081,467,314,0.747910,0.179169
baseline,4,1081,467,314,0.709681,0.190627
baseline,4,1081,467,314,0.696780,0.177397
baseline,4,1081,467,314,0.662165,0.180835
baseline,4,1081,467,314,0.721416,0.179533
baseline,4,1081,467,314,0.637268,0.234586
baseline,961,1081,467,314,0.919592,40.557586
baseline,961,1081,467,314,0.915227,40.252270
baseline,961,1081,467,314,0.905915,39.939246
baseline,961,1081,467,314,0.929194,39.811901
baseline,961,1081,467,314,0.933446,40.000028
baseline,961,1081,467,314,0.934512,40.152009
baseline,961,1081,467,314,0.931958,39.944038
baseline,961,1081,467,314,0.926219,40.051799
baseline,961,1081,467,314,0.921434,40.097945
baseline,961,1081,467,314,0.902051,40.345969
baseline,961,1081,467,314,0.810731,40.120603
baseline,961,1081,467,314,0.792774,40.016175
baseline,961,1081,467,314,0.805296,40.253155
baseline,961,1081,467,314,0.798219,40.049508
baseline,961,1081,467,314,0.812882,40.161175
baseline,4,1081,467,314,0.692543,0.183648
baseline,4,1081,467,314,0.553815,0.183075
baseline,4,1081,467,314,0.440649,0.182293
baseline,4,1081,467,314,0.394109,0.227814
baseline,4,1081,467,314,0.342816,0.228804
baseline,4,1081,467,314,0.469369,0.174012
baseline,4,1081,467,314,0.350398,0.227919
baseline,4,1081,467,314,0.342834,0.229482
baseline,4,1081,467,314,0.504769,0.175991
baseline,4,1081,467,314,0.428463,0.175418
baseline,4,1081,467,314,0.445778,0.228388
baseline,4,1081,467,314,0.439118,0.229065
baseline,4,1081,467,314,0.469609,0.194481
baseline,4,1081,467,314,0.408144,0.224794
baseline,4,1081,467,314,0.696552,0.178544
baseline,4,1081,467,314,0.533417,0.174377
baseline,4,1081,467,314,0.408028,0.173335
baseline,4,1081,467,314,0.455301,0.227919
baseline,4,1081,467,314,0.435653,0.230158
baseline,4,1081,467,314,0.388946,0.228127
baseline,4,1081,467,314,0.497818,0.173491
baseline,4,1081,467,314,0.400769,0.227971
baseline,4,1081,467,314,0.395273,0.228387
baseline,4,1081,467,314,0.471205,0.174793
baseline,4,1081,467,314,0.422140,0.228335
baseline,4,1081,467,314,0.498496,0.173908
baseline,4,1081,467,314,0.447135,0.172867
baseline,4,1081,467,314,0.759848,0.193544
baseline,4,1081,467,314,0.518460,0.178491
baseline,4,1081,467,314,0.446420,0.173856
baseline,4,1081,467,314,0.399155,0.178387
baseline,4,1081,467,314,0.415962,0.171408
baseline,4,1081,467,314,0.577309,0.178387
baseline,4,1081,467,314,0.493824,0.173231
baseline,4,1081,467,314,0.501874,0.176617
baseline,4,1081,467,314,0.565395,0.173179
baseline,4,1081,467,314,0.427299,0.173960
baseline,4,1081,467,314,0.475750,0.228805
baseline,4,1081,467,314,0.485727,0.174272
baseline,4,1081,467,314,0.662012,0.179325
baseline,4,1081,467,314,0.444396,0.173543
baseline,4,1081,467,314,0.502378,0.174168
baseline,4,1081,467,314,0.363828,0.174064
baseline,4,1081,467,314,0.519628,0.195106
baseline,4,1081,467,314,0.398248,0.173647
baseline,4,1081,467,314,0.481754,0.174429
baseline,4,1081,467,314,0.699026,0.177033
baseline,4,1081,467,314,0.449090,0.174533
baseline,4,1081,467,314,0.538866,0.174429
baseline,4,1081,467,314,0.438247,0.228700
baseline,4,1081,467,314,0.411152,0.174065
baseline,4,1081,467,314,0.439306,0.174949
baseline,4,1081,467,314,0.493515,0.173595
baseline,4,1081,467,314,0.700031,0.179481
baseline,4,1081,467,314,0.450429,0.175470
baseline,4,1081,467,314,0.608815,0.175210
baseline,4,1081,467,314,0.485139,0.228909
baseline,4,1081,467,314,0.477767,0.228596
baseline,4,1081,467,314,0.515050,0.174637
baseline,4,1081,467,314,0.399833,0.190106
baseline,4,1081,467,314,0.498594,0.175054
baseline,4,1081,467,314,0.780704,0.177866
baseline,4,1081,467,314,0.588010,0.174012
baseline,4,1081,467,314,0.443145,0.174950
baseline,4,1081,467,314,0.469395,0.174116
baseline,4,1081,467,314,0.562130,0.174429
baseline,4,1081,467,314,0.420301,0.174012
baseline,4,1081,467,314,0.467588,0.177294
baseline,4,1081,467,314,0.401397,0.174273
baseline,4,1081,467,314,0.448938,0.175574
baseline,4,1081,467,314,0.825681,0.186148
baseline,4,1081,467,314,0.546868,0.175367
baseline,4,1081,467,314,0.489721,0.176824
baseline,4,1081,467,314,0.402151,0.174377
baseline,4,1081,467,314,0.603178,0.175262
baseline,4,1081,467,314,0.521297,0.195418
baseline,4,1081,467,314,0.519018,0.174220
baseline,4,1081,467,314,0.686013,0.233961
baseline,4,1081,467,314,0.574867,0.180158
baseline,4,1081,467,314,0.520985,0.230628
baseline,4,1081,467,314,0.796129,0.181564
baseline,4,1081,467,314,0.607858,0.180106
baseline,4,1081,467,314,0.413365,0.178387
baseline,4,1081,467,314,0.400729,0.228336
baseline,4,1081,467,314,0.545827,0.176095
baseline,4,1081,467,314,0.428510,0.173752
baseline,4,1081,467,314,0.809951,0.177242
baseline,4,1081,467,314,0.596557,0.179168
baseline,4,1081,467,314,0.405010,0.177397
baseline,4,1081,467,314,0.568689,0.177814
baseline,4,1081,467,314,0.429098,0.238179
baseline,4,1081,467,314,0.774323,0.193075
baseline,4,1081,467,314,0.582736,0.183231
baseline,4,1081,467,314,0.381869,0.183647
baseline,4,1081,467,314,0.401186,0.228440
baseline,4,1081,467,314,0.408268,0.228804
baseline,4,1081,467,314,0.509630,0.176616
baseline,4,1081,467,314,0.682353,0.178231
baseline,4,1081,467,314,0.559714,0.178439
baseline,4,1081,467,314,0.802757,0.178127
baseline,4,1081,467,314,0.643602,0.175783
baseline,4,1081,467,314,0.537001,0.230054
baseline,4,1081,467,314,0.621146,0.174845
baseline,4,1081,467,314,0.398781,0.228544
baseline,4,1081,467,314,0.455943,0.228336
baseline,4,1081,467,314,0.663608,0.194377
baseline,4,1081,467,314,0.524108,0.175574
baseline,4,1081,467,314,0.412421,0.177918
baseline,4,1081,467,314,0.833538,0.180418
baseline,4,1081,467,314,0.608482,0.172293
baseline,4,1081,467,314,0.500796,0.182033
baseline,4,1081,467,314,0.469496,0.175939
baseline,4,1081,467,314,0.599576,0.174481
baseline,4,1081,467,314,0.512938,0.174949
baseline,4,1081,467,314,0.707072,0.180002
baseline,4,1081,467,314,0.486597,0.177501
baseline,4,1081,467,314,0.604789,0.174065
baseline,4,1081,467,314,0.447262,0.179168
baseline,4,1081,467,314,0.466939,0.174898
baseline,4,1081,467,314,0.756504,0.181773
baseline,4,1081,467,314,0.588983,0.179325
baseline,4,1081,467,314,0.478711,0.241201
baseline,4,1081,467,314,0.506227,0.176044
baseline,4,1081,467,314,0.464871,0.177189
baseline,4,1081,467,314,0.593557,0.177241
baseline,4,1081,467,314,0.532949,0.229430
baseline,4,1081,467,314,0.555582,0.177241
baseline,4,1081,467,314,0.758658,0.178283
baseline,4,1081,467,314,0.579456,0.177606
baseline,4,1081,467,314,0.354965,0.175679
baseline,4,1081,467,314,0.576728,0.176512
baseline,4,1081,467,314,0.388816,0.174533
baseline,4,1081,467,314,0.557860,0.177033
baseline,2,1081,467,314,0.766059,0.091147
baseline,2,1081,467,314,0.580682,0.092292
baseline,2,1081,467,314,0.459857,0.090157
baseline,4,1081,467,314,0.840250,0.178231
baseline,4,1081,467,314,0.599996,0.175106
baseline,4,1081,467,314,0.464388,0.174376
baseline,4,1081,467,314,0.445122,0.175158
baseline,4,1081,467,314,0.443921,0.174116
baseline,4,1081,467,314,0.531382,0.174898
baseline,4,1081,467,314,0.590405,0.175419
baseline,4,1081,467,314,0.491625,0.227815
baseline,4,1081,467,314,0.811456,0.176043
baseline,4,1081,467,314,0.598999,0.174585
baseline,4,1081,467,314,0.365827,0.177189
baseline,4,1081,467,314,0.562486,0.175991
baseline,4,1081,467,314,0.357084,0.174221
baseline,4,1081,467,314,0.831971,0.180470
baseline,4,1081,467,314,0.709093,0.184273
baseline,4,1081,467,314,0.620794,0.230679
baseline,4,1081,467,314,0.629700,0.228960
baseline,4,1081,467,314,0.563157,0.229325
baseline,4,1081,467,314,0.807738,0.194273
baseline,4,1081,467,314,0.694284,0.176617
baseline,4,1081,467,314,0.605322,0.176981
baseline,4,1081,467,314,0.567202,0.176772
baseline,4,1081,467,314,0.719845,0.180262
baseline,4,1081,467,314,0.490432,0.177762
baseline,4,1081,467,314,0.480913,0.175158
baseline,4,1081,467,314,0.803649,0.179272
baseline,4,1081,467,314,0.619938,0.177919
baseline,4,1081,467,314,0.661178,0.177501
baseline,4,1081,467,314,0.544877,0.177762
baseline,4,1081,467,314,0.647567,0.177345
baseline,4,1081,467,314,0.565714,0.175211
baseline,4,1081,467,314,0.784361,0.176564
baseline,4,1081,467,314,0.666511,0.175158
baseline,4,1081,467,314,0.537454,0.175210
baseline,4,1081,467,314,0.634598,0.189585
baseline,4,1081,467,314,0.440652,0.228336
baseline,4,1081,467,314,0.684555,0.181513
baseline,4,1081,467,314,0.510377,0.174690
baseline,4,1081,467,314,0.680641,0.177762
baseline,4,1081,467,314,0.417264,0.175992
baseline,4,1081,467,314,0.774599,0.173543
baseline,4,1081,467,314,0.635037,0.173126
baseline,4,1081,467,314,0.541093,0.176616
baseline,4,1081,467,314,0.764205,0.184950
baseline,4,1081,467,314,0.545287,0.174272
baseline,4,1081,467,314,0.515782,0.173023
baseline,4,1081,467,314,0.797780,0.228232
baseline,4,1081,467,314,0.637990,0.174116
baseline,4,1081,467,314,0.534574,0.173960
baseline,4,1081,467,314,0.599445,0.178960
baseline,4,1081,467,314,0.525156,0.187867
baseline,4,1081,467,314,0.643304,0.178283
baseline,4,1081,467,314,0.557559,0.178960
baseline,4,1081,467,314,0.627277,0.180679
baseline,4,1081,467,314,0.801194,0.180575
baseline,4,1081,467,314,0.606247,0.177866
baseline,4,1081,467,314,0.629007,0.175262
baseline,2,1081,467,314,0.774483,0.089740
baseline,2,1081,467,314,0.601165,0.091512
baseline,4,1081,467,314,0.734603,0.231460
baseline,4,1081,467,314,0.653531,0.175106
baseline,4,1081,467,314,0.520742,0.230523
baseline,4,1081,467,314,0.620551,0.175471
baseline,4,1081,467,314,0.705723,0.185106
baseline,4,1081,467,314,0.548403,0.174950
baseline,4,1081,467,314,0.741601,0.229221
baseline,4,1081,467,314,0.649420,0.212554
baseline,4,1081,467,314,0.496570,0.230366
baseline,4,1081,467,314,0.528360,0.174116
baseline,4,1081,467,314,0.616858,0.174585
baseline,4,1081,467,314,0.741264,0.229690
baseline,4,1081,467,314,0.606294,0.176356
baseline,4,1081,467,314,0.504885,0.176929
baseline,4,1081,467,314,0.583207,0.177710
baseline,4,1081,467,314,0.775215,0.228075
baseline,4,1081,467,314,0.561405,0.174480
baseline,4,1081,467,314,0.588740,0.174325
baseline,4,1081,467,314,0.768504,0.174637
baseline,4,1081,467,314,0.579297,0.174637
baseline,4,1081,467,314,0.603105,0.173543
baseline,4,1081,467,314,0.844276,0.177033
baseline,4,1081,467,314,0.631608,0.175522
baseline,4,1081,467,314,0.513287,0.201565
baseline,4,1081,467,314,0.656680,0.175315
baseline,4,1081,467,314,0.521043,0.229221
baseline,4,1081,467,314,0.609646,0.177189
baseline,4,1081,467,314,0.836629,0.180679
baseline,4,1081,467,314,0.638769,0.178022
baseline,4,1081,467,314,0.529321,0.230471
baseline,4,1081,467,314,0.588925,0.183335
baseline,4,1081,467,314,0.703934,0.175367
baseline,4,1081,467,314,0.547964,0.173126
baseline,4,1081,467,314,0.567506,0.175471
baseline,4,1081,467,314,0.694317,0.229169
baseline,4,1081,467,314,0.569208,0.182502
baseline,4,1081,467,314,0.605808,0.177293
baseline,4,1081,467,314,0.630027,0.178439
baseline,4,1081,467,314,0.500600,0.217762
baseline,4,1081,467,314,0.650705,0.177189
baseline,4,1081,467,314,0.447759,0.176043
baseline,4,1081,467,314,0.701692,0.175575
baseline,4,1081,467,314,0.475838,0.174377
baseline,4,1081,467,314,0.434014,0.174898
baseline,2,1081,467,314,0.755716,0.092188
baseline,2,1081,467,314,0.661127,0.090470
baseline,2,1081,467,314,0.574653,0.091043
baseline,4,1081,467,314,0.599539,0.232138
baseline,4,1081,467,314,0.757222,0.176877
baseline,4,1081,467,314,0.545610,0.176408
baseline,4,1081,467,314,0.580690,0.175991
baseline,4,1081,467,314,0.531802,0.174898
baseline,4,1081,467,314,0.736638,0.176148
baseline,4,1081,467,314,0.554091,0.174273
baseline,4,1081,467,314,0.455878,0.173907
baseline,4,1081,467,314,0.650984,0.182450
baseline,4,1081,467,314,0.450875,0.174376
baseline,4,1081,467,314,0.674259,0.176981
baseline,4,1081,467,314,0.570358,0.175835
baseline,4,1081,467,314,0.456324,0.175991
baseline,4,1081,467,314,0.761151,0.177450
baseline,4,1081,467,314,0.546596,0.174794
baseline,4,1081,467,314,0.457129,0.177397
baseline,4,1081,467,314,0.623203,0.177866
baseline,4,1081,467,314,0.657732,0.178179
baseline,4,1081,467,314,0.440591,0.174012
baseline,4,1081,467,314,0.410372,0.174377
baseline,4,1081,467,314,0.627161,0.177085
baseline,4,1081,467,314,0.784317,0.174168
baseline,4,1081,467,314,0.600414,0.180210
baseline,4,1081,467,314,0.596902,0.172189
baseline,4,1081,467,314,0.570877,0.172293
baseline,4,1081,467,314,0.783541,0.177658
baseline,4,1081,467,314,0.574871,0.176825
baseline,4,1081,467,314,0.561564,0.176460
baseline,4,1081,467,314,0.532045,0.176616
baseline,4,1081,467,314,0.656255,0.187033
baseline,4,1081,467,314,0.502937,0.183544
baseline,4,1081,467,314,0.693251,0.179637
baseline,4,1081,467,314,0.559184,0.176200
baseline,4,1081,467,314,0.581303,0.179950
baseline,4,1081,467,314,0.812396,0.181512
baseline,4,1081,467,314,0.623334,0.180470
baseline,4,1081,467,314,0.668676,0.174116
baseline,4,1081,467,314,0.536243,0.232398
baseline,4,1081,467,314,0.715768,0.177867
baseline,4,1081,467,314,0.586037,0.176617
baseline,4,1081,467,314,0.585467,0.174533
baseline,4,1081,467,314,0.659705,0.177398
baseline,4,1081,467,314,0.504881,0.178752
baseline,4,1081,467,314,0.658900,0.177971
baseline,4,1081,467,314,0.490461,0.176408
