version,candidates,scan_points,h2d_ms,kernel_ms,d2h_ms,total_ms,best_score
gpu_cuda,4,1081,1.072569,0.532665,0.078751,1.864092,0.616426
gpu_cuda,4,1081,1.071840,0.470997,0.080262,1.860654,0.649504
gpu_cuda,4,1081,1.086319,0.496935,0.107658,1.909874,0.833872
gpu_cuda,4,1081,1.109132,0.493498,0.134013,1.963208,0.621244
gpu_cuda,4,1081,1.095694,0.481466,0.087658,1.858832,0.859807
gpu_cuda,4,1081,1.048611,0.479122,0.201566,1.950500,0.853113
gpu_cuda,4,1081,1.053246,0.531935,0.080575,1.857946,0.794573
gpu_cuda,4,1081,1.071163,0.488237,0.106356,1.865082,0.852141
gpu_cuda,4,1081,1.089965,0.489904,0.105210,1.880029,0.770470
gpu_cuda,4,1081,1.081528,0.475945,0.095678,1.848050,0.637619
gpu_cuda,4,1081,1.077726,0.481570,0.097710,1.846383,0.764495
gpu_cuda,2601,1081,1.527680,7.292250,0.170367,9.508067,0.874952
gpu_cuda,2601,1081,1.519660,7.281833,0.116303,9.142800,0.877231
gpu_cuda,2601,1081,1.154081,7.226832,0.124638,8.746856,0.866707
gpu_cuda,2601,1081,1.717267,7.308084,0.129690,9.523796,0.850897
gpu_cuda,2601,1081,1.555337,7.327198,0.133127,9.271865,0.883198
gpu_cuda,2601,1081,1.652994,7.274802,0.138231,9.471608,0.947540
gpu_cuda,2601,1081,1.781330,7.400013,0.220056,10.525165,0.991076
gpu_cuda,2601,1081,1.730809,7.347928,0.206045,10.239328,0.980486
gpu_cuda,2601,1081,1.643150,7.595067,0.383652,10.990278,0.867755
gpu_cuda,2601,1081,1.775965,7.590433,0.287036,10.013544,0.830284
gpu_cuda,2601,1081,1.655234,7.513765,0.306619,9.826770,0.776231
gpu_cuda,2601,1081,1.680443,7.472045,0.185316,9.886510,0.775048
gpu_cuda,2601,1081,1.838414,7.503139,0.259431,11.027413,0.778444
gpu_cuda,2601,1081,2.027376,7.548869,0.352454,10.617094,0.765689
gpu_cuda,2601,1081,1.786695,7.467982,0.135054,9.652756,0.770507
gpu_cuda,4,1081,2.733793,1.192207,0.264275,4.636115,0.949560
gpu_cuda,4,1081,1.177518,0.497873,0.145523,2.628270,0.817420
gpu_cuda,4,1081,2.205035,0.498237,0.097502,2.996661,0.749313
gpu_cuda,4,1081,1.094184,0.483341,0.095054,1.866280,0.748798
gpu_cuda,4,1081,1.294552,0.478393,0.099116,2.120866,0.772030
gpu_cuda,4,1081,1.324917,0.502560,0.086668,2.223681,0.705004
gpu_cuda,4,1081,1.053819,0.479018,0.084585,1.859717,0.977512
gpu_cuda,4,1081,1.094132,0.478133,0.084324,1.937583,0.935608
gpu_cuda,4,1081,1.034548,0.473445,0.082449,1.789091,0.840144
gpu_cuda,4,1081,1.088142,0.472925,0.080886,1.893155,0.818795
gpu_cuda,4,1081,1.086580,0.473289,0.082553,1.842008,0.771834
gpu_cuda,4,1081,1.056162,0.488341,0.081147,1.855029,0.620468
gpu_cuda,4,1081,1.100381,0.481830,0.086200,1.860603,0.652268
gpu_cuda,4,1081,1.086163,0.482143,0.085313,1.884092,0.830542
gpu_cuda,4,1081,1.076840,0.480320,0.084689,1.822841,0.619757
gpu_cuda,4,1081,1.070694,0.532352,0.079585,1.907738,0.859157
gpu_cuda,4,1081,1.057465,0.531310,0.077345,1.858103,0.779329
gpu_cuda,4,1081,1.118820,0.531102,0.077814,1.968260,0.851125
gpu_cuda,4,1081,1.101945,0.531415,0.076407,1.898207,0.844432
gpu_cuda,4,1081,1.039339,0.532508,0.113544,1.878676,0.785148
gpu_cuda,4,1081,1.095381,0.485997,0.085730,1.869509,0.643649
gpu_cuda,4,1081,1.087673,0.471206,0.116304,1.866123,0.768214
gpu_cuda,4,1081,1.062986,0.475111,0.079428,1.805914,0.696998
gpu_cuda,2601,1081,1.510076,7.273813,0.138440,9.378950,0.874952
gpu_cuda,2601,1081,1.579295,7.363136,0.115940,9.350408,0.878152
gpu_cuda,2601,1081,1.094600,7.288396,0.176200,8.790347,0.865607
gpu_cuda,2601,1081,1.535597,7.319178,0.117710,9.193478,0.847356
gpu_cuda,2601,1081,1.601587,7.337980,0.138335,9.335615,0.883409
gpu_cuda,2601,1081,1.585129,7.396992,0.140419,9.517389,0.949593
gpu_cuda,2601,1081,1.581483,7.731372,0.504643,10.566260,0.991820
gpu_cuda,2601,1081,1.958781,7.434752,0.148544,10.519541,0.977334
gpu_cuda,2601,1081,2.265921,7.551473,0.176149,10.540687,0.865702
gpu_cuda,2601,1081,1.987375,7.623245,0.222191,10.496363,0.827487
gpu_cuda,2601,1081,2.381183,7.696319,0.179846,10.744335,0.775876
gpu_cuda,2601,1081,1.986438,7.455847,0.188128,10.056929,0.776891
gpu_cuda,2601,1081,2.049616,7.464232,0.203389,10.756159,0.778444
gpu_cuda,2601,1081,2.137481,7.766789,0.164482,10.545895,0.769407
gpu_cuda,2601,1081,1.843570,7.569337,0.238597,10.000887,0.769763
gpu_cuda,4,1081,1.510232,0.603083,0.084272,2.403684,0.949738
gpu_cuda,4,1081,1.138559,0.625531,0.084897,2.049720,0.817420
gpu_cuda,4,1081,1.061058,0.500581,0.108335,1.863103,0.749912
gpu_cuda,4,1081,1.159966,0.492247,0.090366,1.942687,0.748686
gpu_cuda,4,1081,1.056475,0.476309,0.070783,1.804039,0.774617
gpu_cuda,4,1081,1.155903,0.501415,0.120523,2.012896,0.706670
gpu_cuda,4,1081,1.136685,0.490632,0.100418,1.913103,0.976590
gpu_cuda,4,1081,1.101319,0.489071,0.107501,1.894040,0.936885
gpu_cuda,4,1081,1.269499,0.477664,0.103491,2.081908,0.850168
gpu_cuda,4,1081,1.148039,0.508758,0.089220,1.956906,0.821737
gpu_cuda,4,1081,1.094548,0.485893,0.092605,1.892321,0.772578
