version,candidates,scan_points,h2d_ms,kernel_ms,d2h_ms,total_ms,best_score
gpu_cuda,4,1081,1.432678,1.084912,0.164898,2.895200,0.627161
gpu_cuda,4,1081,1.461689,0.966837,0.144533,2.951607,0.857104
gpu_cuda,4,1081,1.793048,0.896472,0.140940,3.217861,0.777842
gpu_cuda,4,1081,1.320593,0.886732,0.137970,2.564101,0.856299
gpu_cuda,4,1081,1.306322,0.874753,0.128127,2.667644,0.850349
gpu_cuda,4,1081,1.674192,0.887774,0.124168,3.047234,0.798502
gpu_cuda,4,1081,2.035916,0.882045,0.151669,3.512344,0.642227
gpu_cuda,2601,1081,1.753308,14.546105,0.501726,17.771883,0.874209
gpu_cuda,2601,1081,2.331806,14.284122,0.185003,17.200781,0.877231
gpu_cuda,2601,1081,1.620910,16.738586,1.069704,20.019469,0.867450
gpu_cuda,2601,1081,1.632941,17.797873,0.337973,20.186295,0.849765
gpu_cuda,2601,1081,1.952790,14.521990,0.224535,19.056277,0.881921
gpu_cuda,2601,1081,2.280764,16.042899,1.414084,20.367652,0.948105
gpu_cuda,2601,1081,1.951280,14.676419,0.330526,17.596047,0.991820
gpu_cuda,2601,1081,2.026177,14.661576,0.233233,17.548442,0.975103
gpu_cuda,2601,1081,2.255659,30.123527,0.504799,33.677644,0.865168
gpu_cuda,2601,1081,2.274045,16.418269,1.106944,20.461194,0.828231
gpu_cuda,2601,1081,2.170189,15.179760,0.750324,19.076902,0.776442
gpu_cuda,2601,1081,1.930341,14.782827,0.537352,20.046761,0.775970
gpu_cuda,2601,1081,1.866486,16.934006,1.111735,20.514476,0.779931
gpu_cuda,2601,1081,1.690754,14.771525,0.566832,17.635110,0.767920
gpu_cuda,2601,1081,2.143262,14.909861,0.266150,18.222202,0.769019
gpu_cuda,4,1081,1.549034,1.064078,0.195420,3.803442,0.947507
gpu_cuda,4,1081,1.809975,0.963088,0.130210,3.124839,0.819296
gpu_cuda,4,1081,1.360698,0.881315,0.131096,2.669363,0.749346
gpu_cuda,4,1081,1.338093,0.886576,0.133700,2.600456,0.747376
gpu_cuda,4,1081,1.309343,0.903139,0.145679,2.654988,0.775926
gpu_cuda,4,1081,1.311113,0.889128,0.128857,2.609675,0.706281
gpu_cuda,4,1081,1.552836,0.881107,0.122659,3.004785,0.975103
gpu_cuda,4,1081,1.372104,0.886368,0.099377,2.587591,0.944289
gpu_cuda,4,1081,1.313145,0.887565,0.196722,2.622279,0.851379
gpu_cuda,4,1081,1.554816,0.886211,0.133648,2.796553,0.822837
gpu_cuda,4,1081,1.381011,0.888138,0.103075,2.587383,0.771834
gpu_cuda,4,1081,1.378407,0.914389,0.107137,2.615925,0.625285
gpu_cuda,4,1081,1.350698,0.889805,0.123179,2.576497,0.654111
gpu_cuda,4,1081,1.352468,0.893347,0.100939,2.551706,0.872351
gpu_cuda,4,1081,1.311270,0.886680,0.105887,2.514881,0.865658
gpu_cuda,4,1081,1.290592,0.892514,0.102189,2.496340,0.805630
gpu_cuda,4,1081,1.329864,0.885690,0.107605,2.528736,0.628971
gpu_cuda,4,1081,1.337937,0.894024,0.109168,2.556185,0.828699
gpu_cuda,4,1081,1.315124,0.907149,0.198076,3.649638,0.863942
gpu_cuda,4,1081,1.961228,0.941212,0.132971,3.259581,0.783581
gpu_cuda,2601,1081,1.641014,14.310633,0.240368,16.479624,0.873465
gpu_cuda,2601,1081,1.734714,14.309226,0.155835,16.507436,0.877231
gpu_cuda,2601,1081,1.583670,14.341102,0.188492,16.488478,0.866529
gpu_cuda,2601,1081,1.854663,9.869264,0.161044,12.254299,0.849021
gpu_cuda,2601,1081,2.028520,9.776606,0.165315,12.407739,0.884330
gpu_cuda,2601,1081,1.605336,9.823533,0.213545,12.139767,0.948283
gpu_cuda,2601,1081,1.896018,14.797098,8.639505,26.025966,0.990332
gpu_cuda,2601,1081,2.522850,9.936712,0.223597,13.248638,0.978255
gpu_cuda,2601,1081,1.955394,9.876242,0.240785,12.707015,0.866623
gpu_cuda,2601,1081,1.749870,9.999994,0.268650,12.951393,0.828586
gpu_cuda,2601,1081,2.073157,9.939681,0.225785,12.809047,0.778995
gpu_cuda,2601,1081,2.692645,9.996192,0.173023,13.357806,0.776325
gpu_cuda,2601,1081,1.985343,9.952442,0.183597,12.624305,0.784927
gpu_cuda,2601,1081,1.872008,10.500315,0.309745,13.439318,0.770329
gpu_cuda,2601,1081,2.756031,7.614073,0.262712,11.935024,0.770684
gpu_cuda,4,1081,1.138611,0.911159,0.298338,3.236194,0.953634
gpu_cuda,4,1081,1.235070,0.475528,0.077553,2.033728,0.824970
gpu_cuda,4,1081,1.079860,0.497873,0.112189,1.885185,0.748069
gpu_cuda,4,1081,1.318874,0.486101,0.091460,2.203367,0.751661
gpu_cuda,4,1081,1.375542,0.579696,0.144013,2.813792,0.776848
gpu_cuda,4,1081,1.569451,0.500372,0.115679,2.446964,0.710743
gpu_cuda,4,1081,1.239654,0.548550,0.097971,2.104563,0.978255
gpu_cuda,4,1081,1.084808,0.482976,0.090053,1.850757,0.943723
gpu_cuda,4,1081,1.116371,0.533966,0.078387,1.925966,0.858961
gpu_cuda,4,1081,1.167517,0.504174,0.122138,2.161022,0.825956
gpu_cuda,4,1081,1.118715,0.484383,0.089689,1.885706,0.772270
gpu_cuda,4,1081,1.069703,0.490737,0.093179,1.870185,0.622942
gpu_cuda,4,1081,1.117621,0.491414,0.088127,1.886487,0.653059
gpu_cuda,4,1081,1.090433,0.477768,0.087970,1.833517,0.870120
gpu_cuda,4,1081,1.118975,0.480841,0.088178,1.880341,0.862683
gpu_cuda,4,1081,1.124132,0.524956,0.082345,1.926540,0.810092
gpu_cuda,4,1081,1.096788,0.519904,0.088491,1.905446,0.827422
gpu_cuda,4,1081,1.053714,0.478184,0.095367,1.812215,0.629181
gpu_cuda,2601,1081,1.165434,7.351986,0.188596,9.201753,0.874031
gpu_cuda,2601,1081,1.615129,7.506103,0.171774,9.737335,0.877231
gpu_cuda,2601,1081,1.279395,7.342246,0.105939,8.948312,0.868016
gpu_cuda,2601,1081,1.145278,7.271464,0.173753,8.972323,0.852174
gpu_cuda,2601,1081,1.262467,7.455321,0.170263,9.319933,0.880612
gpu_cuda,2601,1081,1.303561,8.963157,1.263457,12.084765,0.948849
gpu_cuda,2601,1081,1.357781,7.333236,0.128023,9.108679,0.991076
gpu_cuda,2601,1081,1.484710,7.373132,0.498341,10.049683,0.978821
gpu_cuda,2601,1081,1.591951,7.521208,0.169482,9.649989,0.867399
gpu_cuda,2601,1081,1.778673,9.581395,1.011005,12.780036,0.830284
gpu_cuda,2601,1081,1.812892,7.462352,0.147190,9.731449,0.777929
gpu_cuda,2601,1081,1.445855,7.456050,0.141044,9.421861,0.776681
gpu_cuda,2601,1081,1.863361,9.144982,1.635858,13.214002,0.778444
gpu_cuda,2601,1081,1.966852,9.827024,1.447991,13.727655,0.767176
gpu_cuda,2601,1081,2.139668,8.181842,0.986265,11.865335,0.771250
gpu_cuda,4,1081,2.168887,1.192675,0.346828,4.142823,0.952147
gpu_cuda,4,1081,1.389240,0.498549,0.090679,2.177168,0.823304
gpu_cuda,4,1081,1.361948,0.497507,0.090939,2.141178,0.744528
gpu_cuda,4,1081,1.417834,0.495841,0.104064,2.332952,0.749041
gpu_cuda,4,1081,1.704348,0.579019,0.130471,2.776969,0.777592
gpu_cuda,4,1081,1.363146,0.518966,0.085523,2.154356,0.711309
gpu_cuda,4,1081,1.366531,0.531622,0.087137,2.176648,0.978078
gpu_cuda,4,1081,1.417365,0.489278,0.080626,2.184616,0.943368
gpu_cuda,4,1081,1.420178,0.524123,0.115002,2.512173,0.846384
gpu_cuda,4,1081,1.396115,0.549800,0.095575,2.489829,0.820428
gpu_cuda,4,1081,1.476064,0.549175,0.128335,2.511392,0.772480
gpu_cuda,4,1081,1.363562,0.531519,0.077866,2.157584,0.621745
gpu_cuda,4,1081,1.419708,0.488340,0.086667,2.181440,0.649729
gpu_cuda,4,1081,1.357364,0.480164,0.081407,2.115501,0.621244
gpu_cuda,4,1081,1.483564,0.502821,0.127918,2.481079,0.828521
gpu_cuda,4,1081,1.536898,0.504122,0.112033,2.482069,0.860162
gpu_cuda,4,1081,1.393511,0.493914,0.087918,2.165137,0.854213
gpu_cuda,4,1081,1.498356,0.624124,0.128127,2.629935,0.798647
gpu_cuda,4,1081,2.308733,0.487820,0.106565,3.328956,0.644813
gpu_cuda,4,1081,2.326858,0.494383,0.092345,3.102599,0.851398
gpu_cuda,4,1081,1.357624,0.493550,0.090209,2.130970,0.771424
gpu_cuda,2601,1081,1.481585,7.643969,0.819596,10.427813,0.874031
gpu_cuda,2601,1081,1.661900,7.319277,0.130835,9.336912,0.876487
gpu_cuda,2601,1081,1.513565,7.330580,0.167086,9.389413,0.867450
gpu_cuda,2601,1081,1.601326,7.422247,0.156773,9.719157,0.852174
gpu_cuda,2601,1081,1.497314,7.664751,0.986889,10.761777,0.880401
gpu_cuda,2601,1081,1.560596,7.297090,0.114377,9.212900,0.947928
gpu_cuda,2601,1081,1.767006,7.411779,0.209483,9.864836,0.991076
gpu_cuda,2601,1081,1.799663,7.463602,0.201774,10.387292,0.978821
gpu_cuda,2601,1081,1.688411,7.665532,0.332349,10.492606,0.866268
gpu_cuda,2601,1081,1.832945,7.495269,0.221618,10.080986,0.827698
gpu_cuda,2601,1081,1.824663,7.879910,1.326114,11.507205,0.775731
gpu_cuda,2601,1081,1.777579,8.784820,0.996994,12.121016,0.775970
gpu_cuda,2601,1081,2.129616,7.455946,0.128388,10.124632,0.780109
gpu_cuda,2601,1081,2.252169,7.589750,0.148753,10.340000,0.767176
gpu_cuda,2601,1081,2.302171,9.444934,1.489241,13.850782,0.769941
gpu_cuda,4,1081,1.637264,0.533915,0.121096,2.501340,0.951047
gpu_cuda,4,1081,2.084094,0.571259,0.095887,2.992493,0.823127
gpu_cuda,4,1081,1.499450,0.506310,0.114689,2.349306,0.748780
gpu_cuda,4,1081,5.247684,0.516778,0.082240,6.061029,0.751918
gpu_cuda,4,1081,1.474293,0.543654,0.079897,2.287535,0.774439
gpu_cuda,4,1081,1.378719,0.631884,0.091877,2.294305,0.716305
gpu_cuda,4,1081,1.378250,0.545060,0.077970,2.191856,0.978078
gpu_cuda,4,1081,1.424709,0.547456,0.086512,2.252587,0.935608
gpu_cuda,4,1081,1.363979,0.489122,0.082136,2.123886,0.839934
gpu_cuda,4,1081,1.404084,0.490632,0.081668,2.176543,0.822837
gpu_cuda,4,1081,1.420647,0.494590,0.092553,2.271701,0.771834
gpu_cuda,4,1081,1.433094,0.496986,0.093491,2.220398,0.616604
gpu_cuda,4,1081,1.461949,0.484747,0.081251,2.266128,0.651749
gpu_cuda,4,1081,1.373094,0.480528,0.088699,2.133938,0.625318
gpu_cuda,4,1081,1.440751,0.489174,0.083179,2.211856,0.825158
gpu_cuda,4,1081,1.369969,0.486622,0.081824,2.133210,0.858530
gpu_cuda,4,1081,1.529710,0.485372,0.080522,2.292431,0.852580
gpu_cuda,4,1081,1.376531,0.499695,0.092241,2.161230,0.797758
gpu_cuda,4,1081,1.387365,0.480580,0.086251,2.152116,0.645702
gpu_cuda,4,1081,1.453303,0.498289,0.096512,2.301910,0.846790
gpu_cuda,4,1081,1.653410,0.494539,0.097554,2.559466,0.764764
gpu_cuda,4,1081,1.382156,0.498914,0.089012,2.161804,0.763008
gpu_cuda,2601,1081,1.563253,7.207921,0.127138,9.119617,0.874209
gpu_cuda,2601,1081,1.395490,7.230473,0.111199,9.092533,0.877619
gpu_cuda,2601,1081,1.415438,7.301673,0.150210,9.151649,0.867450
gpu_cuda,2601,1081,1.522002,7.373184,0.162971,9.462642,0.848100
gpu_cuda,2601,1081,1.594555,7.472353,0.287296,10.269530,0.881533
gpu_cuda,2601,1081,1.568200,7.396414,0.188909,9.639417,0.947717
gpu_cuda,2601,1081,1.648670,7.430425,0.213024,10.154268,0.990332
gpu_cuda,2601,1081,1.641275,7.468185,0.181617,10.284738,0.977900
gpu_cuda,2601,1081,1.704973,7.386882,0.233441,10.113850,0.868110
gpu_cuda,2601,1081,1.722682,7.499697,0.184013,10.248331,0.830429
gpu_cuda,2601,1081,1.794871,9.089825,1.245644,14.353498,0.777719
gpu_cuda,2601,1081,1.817580,9.082272,1.703828,13.156813,0.776148
gpu_cuda,2601,1081,1.908727,8.343095,1.103246,12.091380,0.780497
gpu_cuda,2601,1081,1.868101,7.610740,0.175836,10.157497,0.768486
gpu_cuda,2601,1081,2.188054,7.510010,0.142711,10.452293,0.770507
gpu_cuda,4,1081,1.505022,0.647250,0.082137,2.445923,0.950304
gpu_cuda,4,1081,2.002947,0.526987,0.198753,3.154683,0.821284
gpu_cuda,4,1081,1.568200,0.499486,0.084949,2.348161,0.745239
gpu_cuda,4,1081,1.484554,0.495736,0.136878,2.346129,0.751095
gpu_cuda,4,1081,1.366166,0.509018,0.092605,2.202168,0.777414
gpu_cuda,4,1081,1.368614,0.539644,0.084689,2.189721,0.708124
gpu_cuda,4,1081,1.361375,0.502664,0.094637,2.167585,0.977900
gpu_cuda,4,1081,1.388979,0.550217,0.098491,2.294618,0.940959
gpu_cuda,4,1081,1.512314,0.518550,0.099273,2.327899,0.849214
gpu_cuda,4,1081,1.382000,0.497508,0.087866,2.160293,0.818973
gpu_cuda,4,1081,1.415542,0.499538,0.094011,2.199095,0.772400
gpu_cuda,4,1081,1.384031,0.490112,0.088647,2.149199,0.625818
gpu_cuda,4,1081,1.364395,0.486778,0.086720,2.115500,0.660383
gpu_cuda,4,1081,1.365437,0.487976,0.087449,2.121907,0.830331
gpu_cuda,4,1081,1.356271,0.483393,0.086355,2.108417,0.624752
gpu_cuda,4,1081,1.419448,0.496310,0.089897,2.196127,0.861922
gpu_cuda,4,1081,1.423771,0.500633,0.099741,2.230242,0.781205
gpu_cuda,4,1081,1.390333,0.487924,0.106251,2.302326,0.860873
gpu_cuda,4,1081,1.345750,0.508393,0.113908,2.161179,0.854924
gpu_cuda,4,1081,1.352104,0.490164,0.089168,2.124772,0.796383
gpu_cuda,2601,1081,1.460230,7.239537,0.129637,9.050969,0.874209
gpu_cuda,2601,1081,1.525961,8.922270,1.153663,11.825804,0.877974
gpu_cuda,2601,1081,1.492314,7.790274,0.183076,9.764418,0.866351
gpu_cuda,2601,1081,8.785445,7.316256,0.168231,16.609366,0.847534
gpu_cuda,2601,1081,1.903987,9.017584,1.281894,12.578679,0.875083
gpu_cuda,2601,1081,1.846694,7.407300,0.134742,9.744991,0.947362
gpu_cuda,2601,1081,1.828882,9.144721,1.276842,12.580450,0.991076
gpu_cuda,2601,1081,1.958103,9.483581,1.287988,13.211658,0.981052
gpu_cuda,2601,1081,2.130865,7.565479,0.112293,10.190883,0.866834
gpu_cuda,2601,1081,2.014040,7.534332,0.187554,10.161456,0.827099
gpu_cuda,2601,1081,2.222534,9.590405,1.347312,13.636665,0.779561
gpu_cuda,2601,1081,2.208940,7.524332,0.182034,10.334166,0.777247
gpu_cuda,2601,1081,1.943727,10.747818,0.597092,13.898387,0.781208
gpu_cuda,2601,1081,2.339358,9.730355,1.412573,13.947034,0.767742
gpu_cuda,2601,1081,2.065240,7.851889,1.167934,11.738250,0.770329
gpu_cuda,4,1081,1.586431,0.703865,0.099377,2.603581,0.951225
gpu_cuda,4,1081,1.505960,0.524331,0.106564,2.337379,0.822804
gpu_cuda,4,1081,1.407053,0.571415,0.094272,2.446860,0.746937
gpu_cuda,4,1081,1.554555,0.501570,0.160158,2.402745,0.750463
gpu_cuda,4,1081,1.461324,0.493862,0.097137,2.244461,0.775926
gpu_cuda,4,1081,1.452574,0.499330,0.097606,2.237274,0.714640
gpu_cuda,4,1081,1.519502,0.497925,0.113335,2.362536,0.981052
gpu_cuda,4,1081,1.398198,0.497664,0.088751,2.193315,0.939682
gpu_cuda,4,1081,1.381427,0.502091,0.095366,2.177793,0.848114
gpu_cuda,4,1081,1.369396,0.490007,0.083127,2.156543,0.819894
gpu_cuda,4,1081,1.399083,0.486934,0.085783,2.164511,0.617315
gpu_cuda,4,1081,1.431064,0.503653,0.093648,2.235294,0.770249
gpu_cuda,4,1081,1.374292,0.477872,0.080835,2.173418,0.657053
gpu_cuda,4,1081,1.377417,0.502455,0.083960,2.157116,0.826856
gpu_cuda,4,1081,1.360229,0.542039,0.094689,2.185241,0.866612
gpu_cuda,4,1081,1.361896,0.494331,0.087345,2.134199,0.860663
gpu_cuda,4,1081,1.398355,0.493445,0.086512,2.170033,0.808072
gpu_cuda,4,1081,1.349760,0.490320,0.085575,2.113470,0.632334
gpu_cuda,4,1081,1.417730,0.491570,0.085627,2.179512,0.852529
gpu_cuda,4,1081,1.358666,0.486622,0.079740,2.170449,0.773267
gpu_cuda,2601,1081,1.642681,7.322610,0.198597,9.614000,0.876617
gpu_cuda,2601,1081,1.418459,7.227349,0.105731,8.976386,0.877974
gpu_cuda,2601,1081,1.647265,7.291777,0.126356,9.612853,0.867272
gpu_cuda,2601,1081,1.697942,7.282349,0.111669,9.319568,0.848666
gpu_cuda,2601,1081,1.788725,7.318861,0.137763,9.550196,0.877670
gpu_cuda,2601,1081,1.798100,7.448237,0.138232,9.717699,0.950514
gpu_cuda,2601,1081,2.152063,9.031699,1.414917,12.970404,0.991076
gpu_cuda,2601,1081,2.257378,7.397508,0.154325,10.235103,0.971773
gpu_cuda,2601,1081,2.207013,7.546364,0.704646,10.879591,0.865346
gpu_cuda,2601,1081,2.140761,7.481988,0.143440,10.342552,0.822847
gpu_cuda,2601,1081,1.955759,7.576572,0.808554,10.833549,0.776442
gpu_cuda,2601,1081,2.261441,7.534541,0.741990,14.216048,0.777813
gpu_cuda,2601,1081,2.108053,7.490322,0.163492,10.266144,0.776779
gpu_cuda,2601,1081,1.962686,7.628449,0.740532,10.729068,0.769973
gpu_cuda,2601,1081,1.918831,9.063262,1.561117,13.029936,0.768664
gpu_cuda,4,1081,2.000186,1.521950,0.849231,4.821114,0.948251
gpu_cuda,4,1081,1.389500,0.545686,0.091251,2.222429,0.824081
gpu_cuda,4,1081,1.497366,0.673500,0.160367,2.806032,0.749734
gpu_cuda,4,1081,1.711068,0.601467,0.119637,2.676499,0.750173
gpu_cuda,4,1081,1.397313,0.509174,0.098074,2.383942,0.773695
gpu_cuda,4,1081,1.512054,0.497820,0.088751,2.295295,0.705748
gpu_cuda,4,1081,1.370125,0.488758,0.079064,2.134720,0.970108
gpu_cuda,4,1081,1.408302,0.488914,0.088231,2.166960,0.941735
gpu_cuda,4,1081,1.369499,0.495372,0.087814,2.491444,0.845430
gpu_cuda,4,1081,1.358041,0.489955,0.087762,2.120865,0.818973
gpu_cuda,4,1081,1.459033,0.499174,0.097137,2.307743,0.620500
gpu_cuda,4,1081,1.653671,0.487091,0.083283,2.437016,0.778963
gpu_cuda,4,1081,1.771121,0.482768,0.102449,2.674624,0.652413
gpu_cuda,4,1081,1.363458,0.493861,0.088283,2.129095,0.873273
gpu_cuda,4,1081,1.348978,0.496570,0.086407,2.120552,0.866580
gpu_cuda,4,1081,1.354760,0.496101,0.143179,2.381859,0.806552
gpu_cuda,4,1081,1.376114,0.487612,0.081980,2.144772,0.625673
gpu_cuda,4,1081,1.497262,0.531987,0.136096,2.548320,0.823348
gpu_cuda,4,1081,1.413251,0.523862,0.087554,2.213002,0.865074
gpu_cuda,4,1081,1.373407,0.538237,0.081043,2.178366,0.784180
gpu_cuda,4,1081,1.393614,0.505424,0.137242,2.387901,0.643148
gpu_cuda,2601,1081,1.519294,7.262558,0.155159,9.708011,0.864073
gpu_cuda,2601,1081,1.423043,7.237661,0.189221,9.261650,0.863119
gpu_cuda,2601,1081,1.419345,7.193130,0.186878,9.692438,0.843170
gpu_cuda,2601,1081,1.643150,7.361361,0.191410,9.762491,0.849246
gpu_cuda,2601,1081,1.660285,7.273807,0.106303,9.254254,0.936109
gpu_cuda,2601,1081,1.631274,7.316673,0.166357,9.417330,0.978433
gpu_cuda,2601,1081,1.682369,7.455477,0.189586,10.110674,0.987357
gpu_cuda,2601,1081,1.694818,7.352350,0.136304,9.526758,0.997769
gpu_cuda,2601,1081,1.875393,9.116544,1.400125,12.855924,0.952890
gpu_cuda,2601,1081,1.828205,7.424331,0.135940,9.741918,0.775197
gpu_cuda,2601,1081,1.846746,9.434049,0.726574,12.497585,0.776184
gpu_cuda,2601,1081,2.014926,7.449436,0.165211,10.055829,0.760792
gpu_cuda,2601,1081,2.249617,7.669959,0.637197,10.920477,0.765820
gpu_cuda,2601,1081,2.169251,7.791003,0.725167,11.202044,0.761245
gpu_cuda,2601,1081,2.021801,7.517041,0.224014,10.201925,0.754487
gpu_cuda,4,1081,1.534555,0.557352,0.361464,2.665092,0.997769
gpu_cuda,4,1081,2.134511,0.525633,0.110522,3.060931,0.956544
gpu_cuda,4,1081,1.744610,0.520216,0.086668,2.547486,0.832432
gpu_cuda,4,1081,1.392990,0.490581,0.085262,2.176127,0.871495
gpu_cuda,4,1081,1.750808,0.489070,0.093595,2.603789,0.797791
gpu_cuda,4,1081,1.479554,0.500320,0.085574,2.275295,0.983639
gpu_cuda,4,1081,1.378354,0.502508,0.076928,2.155398,0.852983
gpu_cuda,4,1081,1.416897,0.538133,0.076772,2.219148,0.713247
gpu_cuda,4,1081,1.353770,0.495268,0.089376,2.120813,0.766335
gpu_cuda,4,1081,1.419657,0.538081,0.074741,2.223939,0.880242
gpu_cuda,4,1081,1.383823,0.512247,0.087761,2.198262,0.765029
gpu_cuda,4,1081,1.372677,0.492299,0.088178,2.141751,0.849522
gpu_cuda,4,1081,1.466741,0.551207,0.078543,2.299931,0.788366
gpu_cuda,4,1081,1.349239,0.537143,0.077866,2.149408,0.782112
gpu_cuda,4,1081,1.542992,0.528133,0.335474,2.656707,0.762214
gpu_cuda,4,1081,1.532211,0.489382,0.089063,2.314462,0.714262
gpu_cuda,4,1081,1.412626,0.494955,0.084636,2.179252,0.702073
gpu_cuda,4,1081,1.452366,0.487351,0.075210,2.219200,0.804702
gpu_cuda,4,1081,1.460803,0.501049,0.133127,2.485089,0.765529
gpu_cuda,4,1081,1.405438,0.491622,0.081095,2.161543,0.742316
gpu_cuda,4,1081,1.363875,0.543186,0.097866,2.204356,0.664066
gpu_cuda,4,1081,1.412521,0.545372,0.085626,2.236544,0.702850
gpu_cuda,4,1081,1.376791,0.566518,0.200159,2.404671,0.726756
gpu_cuda,4,1081,1.655182,0.499799,0.086304,2.499569,0.685037
gpu_cuda,4,1081,1.398875,0.492820,0.085054,2.174981,0.782264
gpu_cuda,2601,1081,1.463772,7.177400,0.159273,9.136023,0.894854
gpu_cuda,2601,1081,1.418928,7.251932,0.117710,9.160190,0.868938
gpu_cuda,2601,1081,1.404084,7.193442,0.128648,8.945656,0.854097
gpu_cuda,2601,1081,1.588982,7.387039,0.157398,9.587957,0.914255
gpu_cuda,2601,1081,1.699765,7.408393,0.127033,9.528581,0.978241
gpu_cuda,2601,1081,1.640129,7.319902,0.205733,9.576916,0.997769
gpu_cuda,2601,1081,1.774246,7.325423,0.129794,9.492331,1.000000
gpu_cuda,2601,1081,1.951331,7.424226,0.148804,9.961661,0.999256
gpu_cuda,2601,1081,1.767527,7.573917,0.608655,10.328854,0.969186
gpu_cuda,2601,1081,2.168366,9.197483,1.425490,13.268273,0.927638
gpu_cuda,2601,1081,2.192898,7.401831,0.175784,10.581201,0.885346
gpu_cuda,2601,1081,1.960811,7.458342,0.135940,10.132757,0.847516
gpu_cuda,2601,1081,2.540715,7.641625,0.697771,11.467465,0.799452
gpu_cuda,2601,1081,1.832007,7.492197,0.168492,9.917233,0.780744
gpu_cuda,2601,1081,2.072375,7.607407,0.148440,10.191612,0.784285
gpu_cuda,4,1081,2.246700,0.565061,0.107814,3.393436,0.999256
gpu_cuda,4,1081,1.377364,0.553133,0.097502,2.230867,0.884105
gpu_cuda,4,1081,1.406480,0.546779,0.085262,2.236388,0.682240
gpu_cuda,4,1081,1.706380,0.504539,0.136929,2.554518,0.675399
gpu_cuda,4,1081,1.455543,0.522560,0.095054,2.306285,0.754976
gpu_cuda,4,1081,1.364916,0.489956,0.085574,2.126386,0.640050
gpu_cuda,4,1081,1.362625,0.494226,0.088908,2.131282,0.612113
gpu_cuda,4,1081,1.354969,0.487039,0.087397,2.120397,0.999256
gpu_cuda,4,1081,1.370333,0.492977,0.086303,2.149980,0.999256
gpu_cuda,4,1081,1.369084,0.488653,0.086564,2.125918,0.841523
gpu_cuda,4,1081,1.446532,0.492299,0.087761,2.214616,0.766476
gpu_cuda,4,1081,1.376531,0.484851,0.121876,2.439151,0.943161
gpu_cuda,4,1081,1.389760,0.511206,0.112294,2.406390,0.743966
gpu_cuda,4,1081,2.068208,0.490528,0.121252,2.962961,0.984981
gpu_cuda,4,1081,1.613046,0.508705,0.124949,2.581185,0.955655
gpu_cuda,4,1081,1.365854,0.491570,0.090522,2.139720,0.820442
gpu_cuda,4,1081,1.458095,0.495632,0.088648,2.236700,0.628888
gpu_cuda,4,1081,1.369656,0.491778,0.087450,2.135657,0.803631
gpu_cuda,4,1081,1.793361,0.482612,0.079480,2.550612,0.973180
gpu_cuda,4,1081,1.368615,0.492559,0.084793,2.280243,0.813332
gpu_cuda,4,1081,2.044198,0.500737,0.129220,3.092442,0.969186
gpu_cuda,4,1081,1.353302,0.489278,0.079012,2.111959,0.876988
gpu_cuda,4,1081,1.366010,0.531622,0.132762,2.581758,0.717255
gpu_cuda,4,1081,1.711119,0.495632,0.086981,2.531340,0.625633
