version,candidates,scan_points,h2d_ms,kernel_ms,d2h_ms,total_ms,best_score
gpu_cuda,4,1081,1.409238,0.910430,0.123022,2.656965,0.769861
gpu_cuda,4,1081,1.381061,0.911315,0.122345,2.630922,0.757817
gpu_cuda,4,1081,1.399655,0.902461,0.126199,2.655974,0.784397
gpu_cuda,4,1081,1.462937,0.920429,0.133647,2.752434,0.512869
gpu_cuda,4,1081,1.402571,0.926003,0.131408,2.669517,0.717495
gpu_cuda,4,1081,1.398717,0.923971,0.140210,2.691392,0.644313
gpu_cuda,4,1081,1.391321,0.928190,0.162762,2.716287,0.668513
gpu_cuda,4,1081,1.437207,0.919753,0.125210,2.692485,0.700619
gpu_cuda,256,1081,1.519032,1.718513,0.129846,3.590310,0.853407
gpu_cuda,256,1081,1.464604,1.719086,0.124065,3.513017,0.838664
gpu_cuda,256,1081,1.429499,1.716691,0.123804,3.469111,0.801759
gpu_cuda,256,1081,1.419967,1.707264,0.134794,3.479268,0.818084
gpu_cuda,256,1081,1.438457,1.720701,0.126929,3.483799,0.871771
gpu_cuda,256,1081,1.388353,1.719659,0.132918,3.445204,0.942043
gpu_cuda,256,1081,1.382259,1.723826,0.128127,3.436350,1.000000
gpu_cuda,256,1081,1.364342,1.724659,0.128648,3.416453,1.000000
gpu_cuda,256,1081,1.411738,1.742941,0.131616,3.494788,1.000000
gpu_cuda,256,1081,1.395540,1.741847,0.127189,3.465048,0.991885
gpu_cuda,256,1081,1.395540,1.744868,0.134950,3.477757,0.927057
gpu_cuda,256,1081,1.433926,1.744347,0.150106,3.544216,0.878703
gpu_cuda,256,1081,1.403196,1.732888,0.125106,3.462704,0.841650
gpu_cuda,256,1081,1.371529,1.752212,0.158544,3.509737,0.802775
gpu_cuda,256,1081,1.397051,1.744920,0.124533,3.471663,0.801110
gpu_cuda,4,1081,1.379863,0.914701,0.131825,2.660454,0.730068
gpu_cuda,4,1081,1.409759,0.925951,0.125574,2.716808,0.681069
gpu_cuda,4,1081,1.378770,0.921315,0.125106,2.634308,0.519530
gpu_cuda,4,1081,1.239965,0.915065,0.097449,2.470816,0.477075
gpu_cuda,4,1081,1.371894,0.914544,0.125888,2.664360,0.618273
gpu_cuda,4,1081,1.382988,0.920690,0.123595,2.629933,0.523132
gpu_cuda,4,1081,1.381581,0.919753,0.124741,2.630037,0.515826
gpu_cuda,4,1081,1.376165,0.928815,0.166929,2.714985,0.569172
gpu_cuda,4,1081,1.407155,0.924753,0.133544,2.679048,0.453520
gpu_cuda,4,1081,1.409290,0.930273,0.125835,2.680558,0.469493
gpu_cuda,4,1081,1.385072,0.927930,0.127345,2.651027,0.951613
gpu_cuda,4,1081,1.381426,0.916159,0.134897,2.640349,0.828688
gpu_cuda,4,1081,1.396009,0.907044,0.121303,2.642693,0.748392
gpu_cuda,4,1081,1.440801,0.924752,0.124585,2.701080,0.751661
gpu_cuda,4,1081,1.337831,1.021889,0.167450,2.823841,0.771570
gpu_cuda,4,1081,1.411270,0.910221,0.121252,2.658526,0.654173
gpu_cuda,4,1081,1.431010,0.915846,0.127346,2.685663,0.730837
gpu_cuda,4,1081,1.377779,0.924649,0.128595,2.635454,0.978821
gpu_cuda,4,1081,1.375280,0.920013,0.124273,2.622589,0.948541
gpu_cuda,4,1081,1.401217,0.907774,0.127866,2.665141,0.855631
gpu_cuda,4,1081,1.387207,0.918710,0.130470,2.645297,0.866547
gpu_cuda,4,1081,1.377988,0.918034,0.131513,2.659256,0.813956
gpu_cuda,4,1081,1.466375,0.926940,0.124689,2.733111,0.829798
gpu_cuda,4,1081,1.372884,0.914023,0.125419,2.615974,0.807216
gpu_cuda,4,1081,1.396218,0.914960,0.123439,2.674308,0.776471
gpu_cuda,4,1081,1.408873,0.924961,0.125627,2.665142,0.821915
gpu_cuda,4,1081,1.377675,0.921940,0.123544,2.623005,0.672961
gpu_cuda,4,1081,1.383978,0.912617,0.126356,2.629881,0.721264
gpu_cuda,4,1081,1.399863,0.915638,0.125887,2.648892,0.712728
gpu_cuda,4,1081,1.428406,0.919231,0.125262,2.671965,0.682788
gpu_cuda,4,1081,1.364446,0.922148,0.126356,2.615349,0.802681
gpu_cuda,4,1081,1.375436,0.911888,0.124429,2.613057,0.611805
gpu_cuda,4,1081,1.388613,0.906263,0.152450,2.682225,0.770605
gpu_cuda,4,1081,1.412676,0.931836,0.130262,2.689413,0.757251
gpu_cuda,4,1081,1.384134,0.923034,0.124064,2.634880,0.783653
gpu_cuda,4,1081,1.420645,0.914596,0.126044,2.665975,0.510816
gpu_cuda,256,1081,1.426374,1.703618,0.120470,3.472080,0.853407
gpu_cuda,256,1081,1.325383,1.716117,0.134689,3.430725,0.835512
gpu_cuda,256,1081,1.426738,1.711430,0.127866,3.471507,0.801759
gpu_cuda,256,1081,1.368092,1.701169,0.116356,3.411610,0.820315
gpu_cuda,256,1081,1.449708,1.714451,0.137190,3.523330,0.872515
gpu_cuda,256,1081,1.452260,1.726847,0.129689,3.509007,0.941122
gpu_cuda,256,1081,1.443562,1.746274,0.138492,3.541091,1.000000
gpu_cuda,256,1081,1.439708,1.729139,0.130939,3.505726,1.000000
